CID,Primary Odor,Sub Odor
6850745,Terpenes/Pine/Lemon,Minty
6850745,Woody,Woody
6850745,Woody/Resinous,Spices
6850753,Odorless,
6850754,Odorless,
6850781,Buildingmaterials&construction,Woody
6850781,Food,Spices
6850781,Fragrant,Sweet
6850781,Grassy/Woody,Woody
6850781,Lemon,Sweet
6850781,Minty,Spices
6850781,Minty,Sweet
6850781,Non-citrusfruity,Sweet
6850781,Popcorn,Woody
6850781,Spices,Spices
6850781,Sweet,Sweet
6850781,Terpenes/Pine/Lemon,Sweet
6850781,Woody,Woody
6850781,Woody/Resinous,Spices
6857487,Citrus,Citrus
6857487,Fragrant/Fruity,Citrus
6857487,Fresh,Fresh
6857487,Fruity,Citrus
6857487,Lemon,Citrus
6857681,Buildingmaterials&construction,Woody
6857681,Grassy/Woody,Woody
6857681,People&animals,Animal
6857681,Popcorn,Woody
6857681,Vegetation,Sandalwood
6857681,Woody,Sandalwood
6857681,Woody,Woody
6857681,Woodyoriental,Sandalwood
6914062,Buildingmaterials&construction,Woody
6914062,Dairy,Creamy
6914062,Fragrant,Sweet
6914062,Fragrant/Fruity,Fruity
6914062,Grassy/Woody,Woody
6914062,Lemon,Fruity
6914062,Lemon,Sweet
6914062,Minty,Sweet
6914062,Nature,Fruity
6914062,Non-citrusfruity,Sweet
6914062,Popcorn,Woody
6914062,Sweet,Fruity
6914062,Sweet,Sweet
6914062,Terpenes/Pine/Lemon,Sweet
6914062,Woody,Woody
6917698,Odorless,
6918391,Aromatic,Herbal
6918391,Fragrant,Herbal
6918391,Fresh,Fresh
6918391,Herbaceous,Herbal
6918391,Vegetation,Herbal
6918391,Waxy,Waxy
6918391,Woody/Resinous,Herbal
6923516,Odorless,
6931725,Fragrant/Fruity,Green
6931725,Fruity,Pineapple
6931725,Fruity,Tropical
6931725,Green,Galbanum
6931725,Green,Green
6931725,Non-citrusfruity,Pineapple
6931725,Plants,Galbanum
6931726,Alliaceous,Garlic
6931726,Alliaceous,Onion
6931726,Chemical/Hydrocarbon,Sulphurous
6931726,Fragrant/Fruity,Green
6931726,Fruity,Tropical
6931726,Green,Green
6931726,Marshy/Septic/Sulphurous,Onion
6931726,Marshy/Septic/Sulphurous,Sulphurous
6931726,Nature,Sulphurous
6931726,Sickening,Garlic
6931726,Sickening,Onion
6931726,Sickening,Sulphurous
6931726,Sulphur/Cabbage/Garlic,Garlic
6931726,Sulphur/Cabbage/Garlic,Sulphurous
6931726,Vegetables,Garlic
6931726,Vegetables,Onion
6950274,Aromatic,Herbal
6950274,Balsamic,Balsamic
6950274,Fragrant,Herbal
6950274,Herbaceous,Herbal
6950274,Minty,Camphor
6950274,Plants,Fir needle
6950274,Vegetation,Herbal
6950274,Woody/Resinous,Herbal
6950479,Dairy,Cheese
6950479,Microbiological,Sweaty
6950479,Rancid/Putrid,Sweaty
6950479,Sharp/Pungent,Sweaty
6951704,Beverage,Mimosa
6951704,Dryfruit,Apricot
6951704,Floral,Floral
6951704,Floral,Gardenia
6951704,Floral,Jasmine
6951704,Fragrant,Floral
6951704,Fragrant/Fruity,Fruity
6951704,Fruity,Apple
6951704,Fruity,Apricot
6951704,Lemon,Fruity
6951704,Nature,Floral
6951704,Nature,Fruity
6951704,Sweet,Fruity
6951711,Chemical/Hydrocarbon,Rubbery
6951711,Fuel/GasStation/Solvent,Rubbery
6951711,Marshy/Septic/Sulphurous,Rubbery
6951711,Solvent/Hydrocarbon,Rubbery
6971248,Burnt,Burnt
6971248,Chocolate,Cocoa
6971248,Food,Cocoa
6971248,Popcorn,Burnt
6971248,Restaurant,Coffee
6971248,Sickening,Burnt
6971248,Woody,Coffee
6971249,Chocolate,Cocoa
6971249,Food,Cocoa
6971249,Fragrant/Fruity,Fruity
6971249,Fresh,Fresh
6971249,Lemon,Fruity
6971249,Nature,Fruity
6971249,Restaurant,Coffee
6971249,Sweet,Fruity
6971249,Woody,Coffee
6992244,Earthy,Earthy
6992244,Earthy,Mushroom
6992244,Earthy/Musty/Moldy,Earthy
6992244,Earthy/Musty/Moldy,Earthy/ Musty
6992244,Floral,Violet
6992244,Fragrant,Violet
6992244,Fragrant/Fruity,Fruity
6992244,Fruity,Melon
6992244,Lemon,Fruity
6992244,Microbial,Fungal
6992244,Nature,Fruity
6992244,Other,Humus
6992244,Popcorn,Earthy
6992244,Sharp/Pungent,Earthy
6992244,Sweet,Fruity
6992244,Woody/Resinous,Earthy
6992611,Fragrant,Sweet
6992611,Fragrant/Fruity,Fruity
6992611,Lemon,Fruity
6992611,Lemon,Sweet
6992611,Minty,Sweet
6992611,Nature,Fruity
6992611,Non-citrusfruity,Sweet
6992611,Non-fooditems,Oily
6992611,Popcorn,Fatty
6992611,Popcorn,Oily
6992611,Rancid/Putrid,Fatty/ Oily
6992611,Sweet,Fruity
6992611,Sweet,Sweet
6992611,Terpenes/Pine/Lemon,Sweet
6992930,Dairy,Cheese
6992930,Food,Meaty
6992930,Non-vegetarian,Meaty
6992930,Salty,Savory
6993341,Odorless,
6993580,Beverage,Winey
6993580,Earthy,Earthy
6993580,Earthy/Musty/Moldy,Earthy
6993580,Earthy/Musty/Moldy,Earthy/ Musty
6993580,Earthy/Musty/Moldy,Musty
6993580,Earthy/Musty/Moldy,Musty/Moldy
6993580,Fragrant/Fruity,Fruity
6993580,Lemon,Fruity
6993580,Nature,Fruity
6993580,Popcorn,Earthy
6993580,Popcorn,Musty
6993580,Sharp/Pungent,Earthy
6993580,Sharp/Pungent,Musty
6993580,Sweet,Fruity
6993580,Woody/Resinous,Earthy
6993580,Woody/Resinous,Musty
6993810,Buildingmaterials&construction,Dusty
6993810,Earthy,Dusty
6993810,Earthy,Earthy
6993810,Earthy,Mushroom
6993810,Earthy/Musty/Moldy,Earthy
6993810,Earthy/Musty/Moldy,Earthy/ Musty
6993810,Non-fooditems,Oily
6993810,Popcorn,Earthy
6993810,Popcorn,Oily
6993810,Sharp/Pungent,Earthy
6993810,Woody/Resinous,Earthy
6997314,Fragrant/Fruity,Fruity
6997314,Fragrant/Fruity,Green
6997314,Fresh,Fresh
6997314,Fruity,Apple
6997314,Fruity,Melon
6997314,Fruity,Pear
6997314,Fruity,Pineapple
6997314,Green,Green
6997314,Lemon,Fruity
6997314,Nature,Fruity
6997314,Non-citrusfruity,Pineapple
6997314,Other,Natural
6997314,Popcorn,Fatty
6997314,Sweet,Fruity
6997314,Waxy,Waxy
6997333,Food,Meaty
6997333,Hircine,Goat
6997333,Non-vegetarian,Meaty
6997333,Non-vegetarian,Mutton
6997335,Food,Meaty
6997335,Hircine,Goat
6997335,Non-vegetarian,Meaty
6997335,Non-vegetarian,Mutton
6997371,Minty,Camphor
6997373,Bakery,Roasted
6997373,Bakery,Smokey
6997373,Buildingmaterials&construction,Metallic
6997373,Chemical/Hydrocarbon,Sulphurous
6997373,Food,Meaty
6997373,Marshy/Septic/Sulphurous,Sulphurous
6997373,Medicinal/Phenolic,Phenolic
6997373,Metallic,Metallic
6997373,Nature,Sulphurous
6997373,Non-vegetarian,Meaty
6997373,NoseFeel,Metallic
6997373,People&animals,Smokey
6997373,Popcorn,Smokey
6997373,Sickening,Smokey
6997373,Sickening,Sulphurous
6997373,Smokey,Smokey
6997373,Sulphur/Cabbage/Garlic,Sulphurous
6997373,Woody,Phenolic
6997373,Woody,Smokey
6997373,Woody/Resinous,Smokey
6998928,Aromatic,Lavender
6998928,Chemical/Hydrocarbon,Medicinal
6998928,Medicinal/Alcohol,Medicinal
6998928,Medicinal/Phenolic,Medicinal
6998928,Minty,Medicinal
6998928,Woody,Medicinal
6999929,Dairy,Buttermilk
6999929,Dairy,Cheese
6999929,Fragrant/Fruity,Green
6999929,Green,Green
6999929,Microbiological,Sweaty
6999929,Rancid/Putrid,Sweaty
6999929,Sharp/Pungent,Sweaty
6999929,Waxy,Waxy
6999975,Citrus,Bergamot
6999975,Floral,Floral
6999975,Floral,Rose
6999975,Fragrant,Floral
6999975,Fragrant,Rose
6999975,Fragrant,Sweet
6999975,Fragrant/Fruity,Fruity
6999975,Fresh,Fresh
6999975,Lemon,Fruity
6999975,Lemon,Sweet
6999975,Minty,Sweet
6999975,Nature,Floral
6999975,Nature,Fruity
6999975,Non-citrusfruity,Sweet
6999975,Sweet,Fruity
6999975,Sweet,Sweet
6999975,Terpenes/Pine/Lemon,Sweet
6999977,Dairy,Creamy
6999977,Dairy,Milky
6999977,Earthy,Mushroom
6999977,Foul,Fermented
6999977,Fragrant,Sweet
6999977,Fragrant/Fruity,Fruity
6999977,Lemon,Fruity
6999977,Lemon,Sweet
6999977,Minty,Sweet
6999977,Nature,Fruity
6999977,Non-citrusfruity,Sweet
6999977,Sweet,Fruity
6999977,Sweet,Sweet
6999977,Terpenes/Pine/Lemon,Sweet
7057904,Fragrant,Sweet
7057904,Fragrant/Fruity,Fruity
7057904,Lemon,Fruity
7057904,Lemon,Sweet
7057904,Minty,Sweet
7057904,Nature,Fruity
7057904,Non-citrusfruity,Sweet
7057904,Popcorn,Fatty
7057904,Sweet,Fruity
7057904,Sweet,Sweet
7057904,Terpenes/Pine/Lemon,Sweet
7060523,Bakery,Bready
7060523,Bakery,Buttery
7060523,Beverage,Rummy
7060523,Brown,Brown
7060523,Caramel,Buttery
7060523,Chemical/Hydrocarbon,Solvent
7060523,Chemical/Hydrocarbon,Sweet Solvent
7060523,Dairy,Buttery
7060523,Fragrant,Sweet
7060523,Fuel/GasStation/Solvent,Solvent
7060523,Lemon,Sweet
7060523,Minty,Sweet
7060523,Non-citrusfruity,Sweet
7060523,Nutty,Nutty
7060523,Popcorn,Nutty
7060523,Solvent/Hydrocarbon,Solvent
7060523,Sweet,Sweet
7060523,Sweet,Sweet Solvent
7060523,Terpenes/Pine/Lemon,Sweet
7093102,Floral,Floral
7093102,Fragrant,Floral
7093102,Nature,Floral
7156991,Fragrant/Fruity,Fruity
7156991,Fresh,Fresh
7156991,Fruity,Apple
7156991,Fruity,Peach
7156991,Lemon,Fruity
7156991,Nature,Fruity
7156991,Sweet,Fruity
7157263,Alliaceous,Onion
7157263,Marshy/Septic/Sulphurous,Onion
7157263,Sickening,Onion
7157263,Vegetables,Onion
7160826,Ambrosial,Musk
7160826,People&animals,Animal
7160826,Softfloral,Powdery
7162054,Citrus,Grapefruit
7162054,Fragrant/Fruity,Fruity
7162054,Fruity,Grapefruit
7162054,Fruity,Guava
7162054,Fruity,Juicy
7162054,Fruity,Mango
7162054,Fruity,Tropical
7162054,Lemon,Fruity
7162054,Nature,Fruity
7162054,Plants,Buchu
7162054,Sweet,Fruity
7168192,Aromatic,Herbal
7168192,Fragrant,Herbal
7168192,Herbaceous,Herbal
7168192,Popcorn,Fatty
7168192,Terpenes/Pine/Lemon,Terpenic
7168192,Vegetables,Thyme
7168192,Vegetation,Herbal
7168192,Woody/Resinous,Herbal
7567181,Terpenes/Pine/Lemon,Terpenic
7567850,Buildingmaterials&construction,Metallic
7567850,Dryfruit,Hazelnut
7567850,Metallic,Metallic
7567850,NoseFeel,Metallic
7567850,Nutty,Hazelnut
7567850,Nutty,Nutty
7567850,Popcorn,Fatty
7567850,Popcorn,Nutty
9562584,Clean,Clean
9562584,Earthy,Earthy
9562584,Earthy/Musty/Moldy,Earthy
9562584,Earthy/Musty/Moldy,Earthy/ Musty
9562584,Floral,Floral
9562584,Fragrant,Floral
9562584,Fragrant/Fruity,Green
9562584,Fresh,Fresh
9562584,Green,Green
9562584,Nature,Floral
9562584,Popcorn,Earthy
9562584,Sharp/Pungent,Earthy
9562584,Woody/Resinous,Earthy
9793841,Alliaceous,Onion
9793841,Citrus,Grapefruit
9793841,Fruity,Grapefruit
9793841,Fruity,Passion fruit
9793841,Marshy/Septic/Sulphurous,Onion
9793841,Sickening,Onion
9793841,Vegetables,Onion
9793905,Bakery,Roasted
9793905,Cooked,Cooked
9793941,Odorless,
9815427,Aromatic,Herbal
9815427,Citrus,Bergamot
9815427,Citrus,Citrus
9815427,Fragrant,Herbal
9815427,Fragrant,Sweet
9815427,Fragrant/Fruity,Citrus
9815427,Fruity,Citrus
9815427,Fruity,Tropical
9815427,Herbaceous,Herbal
9815427,Lemon,Citrus
9815427,Lemon,Sweet
9815427,Minty,Sweet
9815427,Non-citrusfruity,Sweet
9815427,Plants,Clary sage
9815427,Plants,Petitgrain
9815427,Sweet,Sweet
9815427,Terpenes/Pine/Lemon,Sweet
9815427,Vegetation,Herbal
9815427,Woody/Resinous,Herbal
9815474,Bakery,Buttery
9815474,Caramel,Buttery
9815474,Dairy,Buttery
9815474,Dairy,Creamy
9815474,Fragrant,Sweet
9815474,Fragrant/Fruity,Fruity
9815474,Lemon,Fruity
9815474,Lemon,Sweet
9815474,Minty,Sweet
9815474,Nature,Fruity
9815474,Non-citrusfruity,Sweet
9815474,Sweet,Fruity
9815474,Sweet,Sweet
9815474,Terpenes/Pine/Lemon,Sweet
9815980,Ambrosial,Musk
9815980,Buildingmaterials&construction,Woody
9815980,Grassy/Woody,Woody
9815980,Mossywoods,Amber
9815980,Popcorn,Woody
9815980,Softoriental,Amber
9815980,Woody,Woody
9833996,Bakery,Roasted
9833996,Chemical/Hydrocarbon,Sulphurous
9833996,Fragrant,Sweet
9833996,Lemon,Sour
9833996,Lemon,Sweet
9833996,Marshy/Septic/Sulphurous,Sulphurous
9833996,Minty,Sweet
9833996,Nature,Sulphurous
9833996,Non-citrusfruity,Sweet
9833996,Sharp/Pungent,Sour
9833996,Sickening,Sulphurous
9833996,Sulphur/Cabbage/Garlic,Sulphurous
9833996,Sweet,Sweet
9833996,Terpenes/Pine/Lemon,Sweet
9834513,Odorless,
9834711,Lemon,Cool
9834711,Minty,Cool
9834711,Pungent,Cool
9834711,Sweet,Minty
9834711,Terpenes/Pine/Lemon,Minty
9837013,Cooked,Cooked
9837013,Drywoods,Tobacco
9837013,Floral,Floral
9837013,Floral,Rose
9837013,Fragrant,Floral
9837013,Fragrant,Rose
9837013,Fragrant/Fruity,Fruity
9837013,Fragrant/Fruity,Green
9837013,Fruity,Apple
9837013,Fruity,Plum
9837013,Green,Green
9837013,Herbaceous,Tobacco
9837013,Lemon,Fruity
9837013,Nature,Floral
9837013,Nature,Fruity
9837013,Sweet,Fruity
9837013,Tobaccosmoke,Tobacco
9846607,Odorless,
9855795,Buildingmaterials&construction,Woody
9855795,Citrus,Citrus
9855795,Citrus,Grapefruit
9855795,Citrus,Orange
9855795,Fragrant,Orange
9855795,Fragrant,Sweet
9855795,Fragrant/Fruity,Citrus
9855795,Fragrant/Fruity,Green
9855795,Fresh,Fresh
9855795,Fruity,Citrus
9855795,Fruity,Grapefruit
9855795,Grassy/Woody,Woody
9855795,Green,Green
9855795,Lemon,Citrus
9855795,Lemon,Sweet
9855795,Minty,Sweet
9855795,Non-citrusfruity,Sweet
9855795,Non-fooditems,Oily
9855795,Popcorn,Oily
9855795,Popcorn,Woody
9855795,Sweet,Sweet
9855795,Terpenes/Pine/Lemon,Sweet
9855795,Woody,Woody
9856149,Ambrosial,Musk
9856149,Buildingmaterials&construction,Metallic
9856149,Cloth,Laundered cloth
9856149,Dry,Dry
9856149,Fragrant,Sweet
9856149,Fruity,Tropical
9856149,Lemon,Sweet
9856149,Metallic,Metallic
9856149,Minty,Sweet
9856149,Non-citrusfruity,Sweet
9856149,Non-fooditems,Clothes
9856149,Non-fooditems,Laundered cloth
9856149,NoseFeel,Metallic
9856149,People&animals,Animal
9856149,Sweet,Sweet
9856149,Terpenes/Pine/Lemon,Sweet
9856149,Waxy,Waxy
9862076,Odorless,
9875401,Odorless,
9920342,Non-fooditems,Oily
9920342,Popcorn,Fatty
9920342,Popcorn,Oily
9920342,Rancid/Putrid,Fatty/ Oily
9920342,Waxy,Waxy
9964072,Odorless,
9964407,Aromatic,Herbal
9964407,Food,Spices
9964407,Fragrant,Herbal
9964407,Fragrant/Fruity,Fruity
9964407,Herbaceous,Herbal
9964407,Lemon,Fruity
9964407,Minty,Spices
9964407,Nature,Fruity
9964407,Spices,Spices
9964407,Sweet,Fruity
9964407,Vegetation,Herbal
9964407,Woody/Resinous,Herbal
9964407,Woody/Resinous,Spices
9964606,Odorless,
9989226,Odorless,
10045570,Odorless,
10103158,Dairy,Cheese
10103158,Fishy/Rancid,Rancid
10103158,Fragrant/Fruity,Fruity
10103158,Lemon,Fruity
10103158,Lemon,Sharp
10103158,Nature,Fruity
10103158,NoseFeel,Sharp
10103158,Rancid,Rancid
10103158,Rancid/Putrid,Rancid
10103158,Sharp/Pungent,Rancid
10103158,Sharp/Pungent,Sharp
10103158,Sickening,Sharp
10103158,Sweet,Fruity
10104370,Balsamic,Balsamic
10104370,Buildingmaterials&construction,Woody
10104370,Grassy/Woody,Woody
10104370,Popcorn,Woody
10104370,Woody,Woody
10130067,Odorless,
10131133,Odorless,
10149036,Aromatic,Herbal
10149036,Buildingmaterials&construction,Woody
10149036,Drywoods,Tobacco
10149036,Floral,Saffron
10149036,Fragrant,Herbal
10149036,Grassy/Woody,Woody
10149036,Herbaceous,Herbal
10149036,Herbaceous,Tobacco
10149036,Medicinal/Phenolic,Phenolic
10149036,Non-fooditems,Leather
10149036,Popcorn,Woody
10149036,Tobaccosmoke,Tobacco
10149036,Vegetation,Herbal
10149036,Water,Marine
10149036,Woody,Phenolic
10149036,Woody,Woody
10149036,Woody/Resinous,Herbal
10154345,Fragrant,Sweet
10154345,Fruity,Peach
10154345,Lemon,Sweet
10154345,Minty,Sweet
10154345,Non-citrusfruity,Sweet
10154345,Popcorn,Fatty
10154345,Sweet,Sweet
10154345,Terpenes/Pine/Lemon,Sweet
10176244,Floral,Floral
10176244,Floral,Freesia
10176244,Fragrant,Floral
10176244,Fragrant/Fruity,Fruity
10176244,Lemon,Fruity
10176244,Nature,Floral
10176244,Nature,Fruity
10176244,Sweet,Fruity
10198924,Odorless,
10199004,Odorless,
10199055,Minty,Menthol
10219851,Odorless,
10219853,Odorless,
10238657,Odorless,
10290825,Buildingmaterials&construction,Woody
10290825,Fragrant,Sweet
10290825,Fragrant/Fruity,Green
10290825,Fresh,Fresh
10290825,Grassy/Woody,Hay
10290825,Grassy/Woody,Woody
10290825,Green,Green
10290825,Herbaceous,Hay
10290825,Lemon,Sweet
10290825,Minty,Sweet
10290825,Non-citrusfruity,Sweet
10290825,Popcorn,Woody
10290825,Sweet,Sweet
10290825,Terpenes/Pine/Lemon,Pine
10290825,Terpenes/Pine/Lemon,Sweet
10290825,Woody,Pine
10290825,Woody,Woody
10313079,Odorless,
10329459,Minty,Camphor
10329459,Plants,Fir needle
10329459,Plants,Spruce
10329459,Terpenes/Pine/Lemon,Pine
10329459,Woody,Pine
10382701,Odorless,
10398656,Aromatic,Herbal
10398656,Buildingmaterials&construction,Woody
10398656,Fragrant,Herbal
10398656,Grassy/Woody,Woody
10398656,Herbaceous,Herbal
10398656,Popcorn,Woody
10398656,Vegetation,Herbal
10398656,Woody,Woody
10398656,Woody/Resinous,Herbal
10421208,Odorless,
10444425,Earthy/Musty/Moldy,Moldy
10444425,Earthy/Musty/Moldy,Musty/Moldy
10471670,Odorless,
10608036,Bakery,Buttery
10608036,Caramel,Buttery
10608036,Dairy,Buttery
10608036,Non-fooditems,Oily
10608036,Popcorn,Oily
10655819,Buildingmaterials&construction,Woody
10655819,Grassy/Woody,Woody
10655819,Popcorn,Woody
10655819,Woody,Woody
10702081,Fragrant/Fruity,Fruity
10702081,Fragrant/Fruity,Green
10702081,Fruity,Melon
10702081,Green,Green
10702081,Lemon,Fruity
10702081,Nature,Fruity
10702081,Sweet,Fruity
10725569,Dairy,Dairy
10725569,Dairy,Milky
10725569,Drywoods,Tobacco
10725569,Fragrant/Fruity,Fruity
10725569,Fruity,Tropical
10725569,Herbaceous,Tobacco
10725569,Lemon,Fruity
10725569,Nature,Fruity
10725569,Sweet,Fruity
10725569,Tobaccosmoke,Tobacco
10857465,Buildingmaterials&construction,Woody
10857465,Dry,Dry
10857465,Drywoods,Cedar
10857465,Floral,Floral
10857465,Fragrant,Floral
10857465,Fragrant,Sweet
10857465,Fragrant/Fruity,Green
10857465,Grassy/Woody,Woody
10857465,Green,Green
10857465,Herbaceous,Tea
10857465,Lemon,Sweet
10857465,Minty,Sweet
10857465,Mossywoods,Amber
10857465,Nature,Floral
10857465,Non-citrusfruity,Sweet
10857465,Other,Paper
10857465,Popcorn,Woody
10857465,Softoriental,Amber
10857465,Sweet,Sweet
10857465,Terpenes/Pine/Lemon,Pine
10857465,Terpenes/Pine/Lemon,Sweet
10857465,Vegetation,Labdanum
10857465,Vegetation,Seedy
10857465,Woody,Cedar
10857465,Woody,Pine
10857465,Woody,Woody
10867438,Buildingmaterials&construction,Woody
10867438,Grassy/Woody,Woody
10867438,Popcorn,Woody
10867438,Woody,Vetiver
10867438,Woody,Woody
10877336,Fragrant/Fruity,Fruity
10877336,Fruity,Pear
10877336,Fruity,Pineapple
10877336,Fruity,Plum
10877336,Lemon,Fruity
10877336,Nature,Fruity
10877336,Non-citrusfruity,Pineapple
10877336,Sweet,Fruity
10877336,Vegetables,Jackfruit
10877566,Citrus,Citrus
10877566,Citrus,Grapefruit
10877566,Fragrant/Fruity,Citrus
10877566,Fruity,Citrus
10877566,Fruity,Grapefruit
10877566,Lemon,Citrus
10878761,Buildingmaterials&construction,Woody
10878761,Food,Spices
10878761,Grassy/Woody,Woody
10878761,Minty,Spices
10878761,Popcorn,Woody
10878761,Spices,Pepper
10878761,Spices,Spices
10878761,Woody,Woody
10878761,Woody/Resinous,Spices
10887828,Alliaceous,Garlic
10887828,Alliaceous,Onion
10887828,Chemical/Hydrocarbon,Sulphurous
10887828,Food,Vegetable
10887828,Marshy/Septic/Sulphurous,Onion
10887828,Marshy/Septic/Sulphurous,Sulphurous
10887828,Nature,Sulphurous
10887828,Nutty,Nutty
10887828,Popcorn,Nutty
10887828,Sickening,Garlic
10887828,Sickening,Onion
10887828,Sickening,Sulphurous
10887828,Sulphur/Cabbage/Garlic,Garlic
10887828,Sulphur/Cabbage/Garlic,Sulphurous
10887828,Vegetables,Garlic
10887828,Vegetables,Onion
10887828,Vegetables,Potato
10888889,Buildingmaterials&construction,Woody
10888889,Chemical/Hydrocarbon,Aldehydic
10888889,Floral,Floral
10888889,Fragrant,Floral
10888889,Fragrant,Sweet
10888889,Fragrant/Fruity,Fruity
10888889,Grassy/Woody,Woody
10888889,Lemon,Fruity
10888889,Lemon,Sweet
10888889,Minty,Sweet
10888889,Nature,Floral
10888889,Nature,Fruity
10888889,Non-citrusfruity,Sweet
10888889,Popcorn,Woody
10888889,Sweet,Fruity
10888889,Sweet,Sweet
10888889,Terpenes/Pine/Lemon,Sweet
10888889,Woody,Woody
10898559,Odorless,
10909430,Odorless,
10909522,Bakery,Toasty
10909860,Fragrant/Fruity,Fruity
10909860,Fresh,Fresh
10909860,Fruity,Blackberry
10909860,Lemon,Fruity
10909860,Nature,Fruity
10909860,Sweet,Fruity
10920542,Caramel,Chocolate
10920542,Chocolate,Chocolate
10920542,Fragrant,Sweet
10920542,Lemon,Sweet
10920542,Minty,Sweet
10920542,Non-citrusfruity,Sweet
10920542,Sweet,Chocolate
10920542,Sweet,Sweet
10920542,Terpenes/Pine/Lemon,Sweet
10955174,Buildingmaterials&construction,Woody
10955174,Earthy,Earthy
10955174,Earthy/Musty/Moldy,Earthy
10955174,Earthy/Musty/Moldy,Earthy/ Musty
10955174,Grassy/Woody,Woody
10955174,Minty,Camphor
10955174,Popcorn,Earthy
10955174,Popcorn,Woody
10955174,Sharp/Pungent,Earthy
10955174,Softfloral,Powdery
10955174,Woody,Patchouli
10955174,Woody,Woody
10955174,Woody/Resinous,Earthy
10955174,Woodyoriental,Patchouli
10969850,Aromatic,Herbal
10969850,Balsamic,Balsamic
10969850,Fragrant,Herbal
10969850,Fresh,Fresh
10969850,Herbaceous,Herbal
10969850,Terpenes/Pine/Lemon,Pine
10969850,Vegetation,Herbal
10969850,Woody,Pine
10969850,Woody/Resinous,Herbal
10986465,Fragrant/Fruity,Fruity
10986465,Fragrant/Fruity,Green
10986465,Fruity,Pear
10986465,Green,Green
10986465,Lemon,Fruity
10986465,Nature,Fruity
10986465,Sweet,Fruity
11030188,Food,Spices
11030188,Fragrant,Sweet
11030188,Lemon,Sweet
11030188,Minty,Spearmint
11030188,Minty,Spices
11030188,Minty,Sweet
11030188,Non-citrusfruity,Sweet
11030188,Spices,Caraway
11030188,Spices,Spices
11030188,Sweet,Minty
11030188,Sweet,Sweet
11030188,Terpenes/Pine/Lemon,Minty
11030188,Terpenes/Pine/Lemon,Sweet
11030188,Woody/Resinous,Spices
11030204,Dryfruit,Raisin
11030204,Floral,Floral
11030204,Floral,Rose
11030204,Fragrant,Floral
11030204,Fragrant,Rose
11030204,Fragrant/Fruity,Fruity
11030204,Fruity,Apple
11030204,Fruity,Dried Fruit
11030204,Fruity,Plum
11030204,Fruity,Raisin
11030204,Lemon,Fruity
11030204,Nature,Floral
11030204,Nature,Fruity
11030204,Nutty,Raisin
11030204,Sweet,Fruity
11041412,Buildingmaterials&construction,Woody
11041412,Fragrant/Fruity,Fruity
11041412,Fragrant/Fruity,Green
11041412,Fruity,Apple
11041412,Fruity,Banana
11041412,Fruity,Juicy
11041412,Fruity,Melon
11041412,Fruity,Tropical
11041412,Grassy/Woody,Woody
11041412,Green,Green
11041412,Lemon,Fruity
11041412,Nature,Fruity
11041412,Non-citrusfruity,Banana
11041412,Popcorn,Woody
11041412,Sweet,Fruity
11041412,Vegetables,Cucumber
11041412,Vegetation,Leafy
11041412,Water,Water
11041412,Woody,Woody
11044481,Odorless,
11062802,Earthy,Earthy
11062802,Earthy/Musty/Moldy,Earthy
11062802,Earthy/Musty/Moldy,Earthy/ Musty
11062802,Earthy/Musty/Moldy,Musty
11062802,Earthy/Musty/Moldy,Musty/Moldy
11062802,Popcorn,Earthy
11062802,Popcorn,Musty
11062802,Sharp/Pungent,Earthy
11062802,Sharp/Pungent,Musty
11062802,Woody/Resinous,Earthy
11062802,Woody/Resinous,Musty
11064349,Water,Marine
11074431,Odorless,
11078239,Aromatic,Herbal
11078239,Citrus,Citrus
11078239,Fragrant,Herbal
11078239,Fragrant/Fruity,Citrus
11078239,Fruity,Citrus
11078239,Herbaceous,Herbal
11078239,Lemon,Citrus
11078239,People&animals,Animal
11078239,Plants,Costus
11078239,Plants,Petitgrain
11078239,Spices,Licorice
11078239,Vegetation,Herbal
11078239,Woody/Resinous,Herbal
11083854,Odorless,
11084123,Chemical/Hydrocarbon,Lactonic
11084123,Floral,Floral
11084123,Fragrant,Floral
11084123,Microbiological,Lactonic
11084123,Nature,Floral
11084346,Fragrant,Sweet
11084346,Fragrant/Fruity,Green
11084346,Green,Green
