sub ID,recording,cell,odor series,region
170613_bulb_bank1_2_19_B,170613_bulb_bank1,2,19,B
170613_bulb_bank1_3_19_B,170613_bulb_bank1,3,19,B
170613_bulb_bank1_4_19_B,170613_bulb_bank1,4,19,B
170613_bulb_bank1_5_19_B,170613_bulb_bank1,5,19,B
170613_bulb_bank1_6_19_B,170613_bulb_bank1,6,19,B
170613_bulb_bank1_7_19_B,170613_bulb_bank1,7,19,B
170613_bulb_bank1_8_19_B,170613_bulb_bank1,8,19,B
170613_bulb_bank1_9_19_B,170613_bulb_bank1,9,19,B
170613_bulb_bank1_10_19_B,170613_bulb_bank1,10,19,B
170613_bulb_bank1_11_19_B,170613_bulb_bank1,11,19,B
170613_bulb_bank1_12_19_B,170613_bulb_bank1,12,19,B
170613_bulb_bank1_13_19_B,170613_bulb_bank1,13,19,B
170613_bulb_bank1_14_19_B,170613_bulb_bank1,14,19,B
170613_bulb_bank1_15_19_B,170613_bulb_bank1,15,19,B
170613_bulb_bank1_16_19_B,170613_bulb_bank1,16,19,B
170613_bulb_bank1_17_19_B,170613_bulb_bank1,17,19,B
170613_bulb_bank1_18_19_B,170613_bulb_bank1,18,19,B
170613_bulb_bank1_19_19_B,170613_bulb_bank1,19,19,B
170613_bulb_bank1_20_19_B,170613_bulb_bank1,20,19,B
170613_bulb_bank1_0_20_B,170613_bulb_bank1,0,20,B
170613_bulb_bank1_1_20_B,170613_bulb_bank1,1,20,B
170613_bulb_bank1_2_20_B,170613_bulb_bank1,2,20,B
170613_bulb_bank1_3_20_B,170613_bulb_bank1,3,20,B
170613_bulb_bank1_4_20_B,170613_bulb_bank1,4,20,B
170613_bulb_bank1_5_20_B,170613_bulb_bank1,5,20,B
170613_bulb_bank1_6_20_B,170613_bulb_bank1,6,20,B
170613_bulb_bank1_7_20_B,170613_bulb_bank1,7,20,B
170613_bulb_bank1_8_20_B,170613_bulb_bank1,8,20,B
170613_bulb_bank1_9_20_B,170613_bulb_bank1,9,20,B
170613_bulb_bank1_10_20_B,170613_bulb_bank1,10,20,B
170613_bulb_bank1_11_20_B,170613_bulb_bank1,11,20,B
170613_bulb_bank1_12_20_B,170613_bulb_bank1,12,20,B
170613_bulb_bank1_13_20_B,170613_bulb_bank1,13,20,B
170613_bulb_bank1_14_20_B,170613_bulb_bank1,14,20,B
170613_bulb_bank1_15_20_B,170613_bulb_bank1,15,20,B
170613_bulb_bank1_16_20_B,170613_bulb_bank1,16,20,B
170613_bulb_bank1_17_20_B,170613_bulb_bank1,17,20,B
170613_bulb_bank1_18_20_B,170613_bulb_bank1,18,20,B
170613_bulb_bank1_19_20_B,170613_bulb_bank1,19,20,B
170613_bulb_bank1_20_20_B,170613_bulb_bank1,20,20,B
170613_bulb_bank1_0_21_B,170613_bulb_bank1,0,21,B
170613_bulb_bank1_1_21_B,170613_bulb_bank1,1,21,B
170613_bulb_bank1_2_21_B,170613_bulb_bank1,2,21,B
170613_bulb_bank1_3_21_B,170613_bulb_bank1,3,21,B
170613_bulb_bank1_4_21_B,170613_bulb_bank1,4,21,B
170613_bulb_bank1_5_21_B,170613_bulb_bank1,5,21,B
170613_bulb_bank1_6_21_B,170613_bulb_bank1,6,21,B
170613_bulb_bank1_7_21_B,170613_bulb_bank1,7,21,B
170613_bulb_bank1_8_21_B,170613_bulb_bank1,8,21,B
170613_bulb_bank1_9_21_B,170613_bulb_bank1,9,21,B
170613_bulb_bank1_10_21_B,170613_bulb_bank1,10,21,B
170613_bulb_bank1_11_21_B,170613_bulb_bank1,11,21,B
170613_bulb_bank1_12_21_B,170613_bulb_bank1,12,21,B
170613_bulb_bank1_13_21_B,170613_bulb_bank1,13,21,B
170613_bulb_bank1_14_21_B,170613_bulb_bank1,14,21,B
170613_bulb_bank1_15_21_B,170613_bulb_bank1,15,21,B
170613_bulb_bank1_16_21_B,170613_bulb_bank1,16,21,B
170613_bulb_bank1_17_21_B,170613_bulb_bank1,17,21,B
170613_bulb_bank1_18_21_B,170613_bulb_bank1,18,21,B
170613_bulb_bank1_19_21_B,170613_bulb_bank1,19,21,B
170613_bulb_bank1_20_21_B,170613_bulb_bank1,20,21,B
170613_bulb_bank1_0_22_B,170613_bulb_bank1,0,22,B
170613_bulb_bank1_1_22_B,170613_bulb_bank1,1,22,B
170613_bulb_bank1_2_22_B,170613_bulb_bank1,2,22,B
170613_bulb_bank1_3_22_B,170613_bulb_bank1,3,22,B
170613_bulb_bank1_4_22_B,170613_bulb_bank1,4,22,B
170613_bulb_bank1_5_22_B,170613_bulb_bank1,5,22,B
170613_bulb_bank1_6_22_B,170613_bulb_bank1,6,22,B
170613_bulb_bank1_7_22_B,170613_bulb_bank1,7,22,B
170613_bulb_bank1_8_22_B,170613_bulb_bank1,8,22,B
170613_bulb_bank1_9_22_B,170613_bulb_bank1,9,22,B
170613_bulb_bank1_10_22_B,170613_bulb_bank1,10,22,B
170613_bulb_bank1_11_22_B,170613_bulb_bank1,11,22,B
170613_bulb_bank1_12_22_B,170613_bulb_bank1,12,22,B
170613_bulb_bank1_13_22_B,170613_bulb_bank1,13,22,B
170613_bulb_bank1_14_22_B,170613_bulb_bank1,14,22,B
170613_bulb_bank1_15_22_B,170613_bulb_bank1,15,22,B
170613_bulb_bank1_16_22_B,170613_bulb_bank1,16,22,B
170613_bulb_bank1_17_22_B,170613_bulb_bank1,17,22,B
170613_bulb_bank1_18_22_B,170613_bulb_bank1,18,22,B
170613_bulb_bank1_19_22_B,170613_bulb_bank1,19,22,B
170613_bulb_bank1_20_22_B,170613_bulb_bank1,20,22,B
170613_bulb_bank1_0_23_B,170613_bulb_bank1,0,23,B
170613_bulb_bank1_1_23_B,170613_bulb_bank1,1,23,B
170613_bulb_bank1_2_23_B,170613_bulb_bank1,2,23,B
170613_bulb_bank1_3_23_B,170613_bulb_bank1,3,23,B
170613_bulb_bank1_4_23_B,170613_bulb_bank1,4,23,B
170613_bulb_bank1_5_23_B,170613_bulb_bank1,5,23,B
170613_bulb_bank1_6_23_B,170613_bulb_bank1,6,23,B
170613_bulb_bank1_7_23_B,170613_bulb_bank1,7,23,B
170613_bulb_bank1_8_23_B,170613_bulb_bank1,8,23,B
170613_bulb_bank1_9_23_B,170613_bulb_bank1,9,23,B
170613_bulb_bank1_10_23_B,170613_bulb_bank1,10,23,B
170613_bulb_bank1_11_23_B,170613_bulb_bank1,11,23,B
170613_bulb_bank1_12_23_B,170613_bulb_bank1,12,23,B
170613_bulb_bank1_13_23_B,170613_bulb_bank1,13,23,B
170613_bulb_bank1_14_23_B,170613_bulb_bank1,14,23,B
170613_bulb_bank1_15_23_B,170613_bulb_bank1,15,23,B
170613_bulb_bank1_16_23_B,170613_bulb_bank1,16,23,B
170613_bulb_bank1_17_23_B,170613_bulb_bank1,17,23,B
170613_bulb_bank1_18_23_B,170613_bulb_bank1,18,23,B
170613_bulb_bank1_19_23_B,170613_bulb_bank1,19,23,B
170613_bulb_bank1_20_23_B,170613_bulb_bank1,20,23,B
170613_bulb_bank1_0_24_B,170613_bulb_bank1,0,24,B
170613_bulb_bank1_1_24_B,170613_bulb_bank1,1,24,B
170613_bulb_bank1_2_24_B,170613_bulb_bank1,2,24,B
170613_bulb_bank1_3_24_B,170613_bulb_bank1,3,24,B
170613_bulb_bank1_4_24_B,170613_bulb_bank1,4,24,B
170613_bulb_bank1_5_24_B,170613_bulb_bank1,5,24,B
170613_bulb_bank1_6_24_B,170613_bulb_bank1,6,24,B
170613_bulb_bank1_7_24_B,170613_bulb_bank1,7,24,B
170613_bulb_bank1_8_24_B,170613_bulb_bank1,8,24,B
170613_bulb_bank1_9_24_B,170613_bulb_bank1,9,24,B
170613_bulb_bank1_10_24_B,170613_bulb_bank1,10,24,B
170613_bulb_bank1_11_24_B,170613_bulb_bank1,11,24,B
170613_bulb_bank1_12_24_B,170613_bulb_bank1,12,24,B
170613_bulb_bank1_13_24_B,170613_bulb_bank1,13,24,B
170613_bulb_bank1_14_24_B,170613_bulb_bank1,14,24,B
170613_bulb_bank1_15_24_B,170613_bulb_bank1,15,24,B
170613_bulb_bank1_16_24_B,170613_bulb_bank1,16,24,B
170613_bulb_bank1_17_24_B,170613_bulb_bank1,17,24,B
170613_bulb_bank1_18_24_B,170613_bulb_bank1,18,24,B
170613_bulb_bank1_19_24_B,170613_bulb_bank1,19,24,B
170613_bulb_bank1_20_24_B,170613_bulb_bank1,20,24,B
170613_bulb_bank1_0_25_B,170613_bulb_bank1,0,25,B
170613_bulb_bank1_1_25_B,170613_bulb_bank1,1,25,B
170613_bulb_bank1_2_25_B,170613_bulb_bank1,2,25,B
170613_bulb_bank1_3_25_B,170613_bulb_bank1,3,25,B
170613_bulb_bank1_4_25_B,170613_bulb_bank1,4,25,B
170613_bulb_bank1_5_25_B,170613_bulb_bank1,5,25,B
170613_bulb_bank1_6_25_B,170613_bulb_bank1,6,25,B
170613_bulb_bank1_7_25_B,170613_bulb_bank1,7,25,B
170613_bulb_bank1_8_25_B,170613_bulb_bank1,8,25,B
170613_bulb_bank1_9_25_B,170613_bulb_bank1,9,25,B
170613_bulb_bank1_10_25_B,170613_bulb_bank1,10,25,B
170613_bulb_bank1_11_25_B,170613_bulb_bank1,11,25,B
170613_bulb_bank1_12_25_B,170613_bulb_bank1,12,25,B
170613_bulb_bank1_13_25_B,170613_bulb_bank1,13,25,B
170613_bulb_bank1_14_25_B,170613_bulb_bank1,14,25,B
170613_bulb_bank1_15_25_B,170613_bulb_bank1,15,25,B
170613_bulb_bank1_16_25_B,170613_bulb_bank1,16,25,B
170613_bulb_bank1_17_25_B,170613_bulb_bank1,17,25,B
170613_bulb_bank1_18_25_B,170613_bulb_bank1,18,25,B
170613_bulb_bank1_19_25_B,170613_bulb_bank1,19,25,B
170613_bulb_bank1_20_25_B,170613_bulb_bank1,20,25,B
170613_bulb_bank1_0_26_B,170613_bulb_bank1,0,26,B
170613_bulb_bank1_1_26_B,170613_bulb_bank1,1,26,B
170613_bulb_bank1_2_26_B,170613_bulb_bank1,2,26,B
170613_bulb_bank1_3_26_B,170613_bulb_bank1,3,26,B
170613_bulb_bank1_4_26_B,170613_bulb_bank1,4,26,B
170613_bulb_bank1_5_26_B,170613_bulb_bank1,5,26,B
170613_bulb_bank1_6_26_B,170613_bulb_bank1,6,26,B
170613_bulb_bank1_7_26_B,170613_bulb_bank1,7,26,B
170613_bulb_bank1_8_26_B,170613_bulb_bank1,8,26,B
170613_bulb_bank1_9_26_B,170613_bulb_bank1,9,26,B
170613_bulb_bank1_10_26_B,170613_bulb_bank1,10,26,B
170613_bulb_bank1_11_26_B,170613_bulb_bank1,11,26,B
170613_bulb_bank1_12_26_B,170613_bulb_bank1,12,26,B
170613_bulb_bank1_13_26_B,170613_bulb_bank1,13,26,B
170613_bulb_bank1_14_26_B,170613_bulb_bank1,14,26,B
170613_bulb_bank1_15_26_B,170613_bulb_bank1,15,26,B
170613_bulb_bank1_16_26_B,170613_bulb_bank1,16,26,B
170613_bulb_bank1_17_26_B,170613_bulb_bank1,17,26,B
170613_bulb_bank1_18_26_B,170613_bulb_bank1,18,26,B
170613_bulb_bank1_19_26_B,170613_bulb_bank1,19,26,B
170613_bulb_bank1_20_26_B,170613_bulb_bank1,20,26,B
170613_bulb_bank1_0_27_B,170613_bulb_bank1,0,27,B
170613_bulb_bank1_1_27_B,170613_bulb_bank1,1,27,B
170613_bulb_bank1_2_27_B,170613_bulb_bank1,2,27,B
170613_bulb_bank1_3_27_B,170613_bulb_bank1,3,27,B
170613_bulb_bank1_4_27_B,170613_bulb_bank1,4,27,B
170613_bulb_bank1_5_27_B,170613_bulb_bank1,5,27,B
170613_bulb_bank1_6_27_B,170613_bulb_bank1,6,27,B
170613_bulb_bank1_7_27_B,170613_bulb_bank1,7,27,B
170613_bulb_bank1_8_27_B,170613_bulb_bank1,8,27,B
170613_bulb_bank1_9_27_B,170613_bulb_bank1,9,27,B
170613_bulb_bank1_10_27_B,170613_bulb_bank1,10,27,B
170613_bulb_bank1_11_27_B,170613_bulb_bank1,11,27,B
170613_bulb_bank1_12_27_B,170613_bulb_bank1,12,27,B
170613_bulb_bank1_13_27_B,170613_bulb_bank1,13,27,B
170613_bulb_bank1_14_27_B,170613_bulb_bank1,14,27,B
170613_bulb_bank1_15_27_B,170613_bulb_bank1,15,27,B
170613_bulb_bank1_16_27_B,170613_bulb_bank1,16,27,B
170613_bulb_bank1_17_27_B,170613_bulb_bank1,17,27,B
170613_bulb_bank1_18_27_B,170613_bulb_bank1,18,27,B
170613_bulb_bank1_19_27_B,170613_bulb_bank1,19,27,B
170613_bulb_bank1_20_27_B,170613_bulb_bank1,20,27,B
170613_bulb_bank1_0_28_B,170613_bulb_bank1,0,28,B
170613_bulb_bank1_1_28_B,170613_bulb_bank1,1,28,B
170613_bulb_bank1_2_28_B,170613_bulb_bank1,2,28,B
170613_bulb_bank1_3_28_B,170613_bulb_bank1,3,28,B
170613_bulb_bank1_4_28_B,170613_bulb_bank1,4,28,B
170613_bulb_bank1_5_28_B,170613_bulb_bank1,5,28,B
170613_bulb_bank1_6_28_B,170613_bulb_bank1,6,28,B
170613_bulb_bank1_7_28_B,170613_bulb_bank1,7,28,B
170613_bulb_bank1_8_28_B,170613_bulb_bank1,8,28,B
170613_bulb_bank1_9_28_B,170613_bulb_bank1,9,28,B
170613_bulb_bank1_10_28_B,170613_bulb_bank1,10,28,B
170613_bulb_bank1_11_28_B,170613_bulb_bank1,11,28,B
170613_bulb_bank1_12_28_B,170613_bulb_bank1,12,28,B
170613_bulb_bank1_13_28_B,170613_bulb_bank1,13,28,B
170613_bulb_bank1_14_28_B,170613_bulb_bank1,14,28,B
170613_bulb_bank1_15_28_B,170613_bulb_bank1,15,28,B
170613_bulb_bank1_16_28_B,170613_bulb_bank1,16,28,B
170613_bulb_bank1_17_28_B,170613_bulb_bank1,17,28,B
170613_bulb_bank1_18_28_B,170613_bulb_bank1,18,28,B
170613_bulb_bank1_19_28_B,170613_bulb_bank1,19,28,B
170613_bulb_bank1_20_28_B,170613_bulb_bank1,20,28,B
170613_bulb_bank1_0_29_B,170613_bulb_bank1,0,29,B
170613_bulb_bank1_1_29_B,170613_bulb_bank1,1,29,B
170613_bulb_bank1_2_29_B,170613_bulb_bank1,2,29,B
170613_bulb_bank1_3_29_B,170613_bulb_bank1,3,29,B
170613_bulb_bank1_4_29_B,170613_bulb_bank1,4,29,B
170613_bulb_bank1_5_29_B,170613_bulb_bank1,5,29,B
170613_bulb_bank1_6_29_B,170613_bulb_bank1,6,29,B
170613_bulb_bank1_7_29_B,170613_bulb_bank1,7,29,B
170613_bulb_bank1_8_29_B,170613_bulb_bank1,8,29,B
170613_bulb_bank1_9_29_B,170613_bulb_bank1,9,29,B
170613_bulb_bank1_10_29_B,170613_bulb_bank1,10,29,B
170613_bulb_bank1_11_29_B,170613_bulb_bank1,11,29,B
170613_bulb_bank1_12_29_B,170613_bulb_bank1,12,29,B
170613_bulb_bank1_13_29_B,170613_bulb_bank1,13,29,B
170613_bulb_bank1_14_29_B,170613_bulb_bank1,14,29,B
170613_bulb_bank1_15_29_B,170613_bulb_bank1,15,29,B
170613_bulb_bank1_16_29_B,170613_bulb_bank1,16,29,B
170613_bulb_bank1_17_29_B,170613_bulb_bank1,17,29,B
170613_bulb_bank1_18_29_B,170613_bulb_bank1,18,29,B
170613_bulb_bank1_19_29_B,170613_bulb_bank1,19,29,B
170613_bulb_bank1_20_29_B,170613_bulb_bank1,20,29,B
170613_bulb_bank1_0_30_B,170613_bulb_bank1,0,30,B
170613_bulb_bank1_1_30_B,170613_bulb_bank1,1,30,B
170613_bulb_bank1_2_30_B,170613_bulb_bank1,2,30,B
170613_bulb_bank1_3_30_B,170613_bulb_bank1,3,30,B
170613_bulb_bank1_4_30_B,170613_bulb_bank1,4,30,B
170613_bulb_bank1_5_30_B,170613_bulb_bank1,5,30,B
170613_bulb_bank1_6_30_B,170613_bulb_bank1,6,30,B
170613_bulb_bank1_7_30_B,170613_bulb_bank1,7,30,B
170613_bulb_bank1_8_30_B,170613_bulb_bank1,8,30,B
170613_bulb_bank1_9_30_B,170613_bulb_bank1,9,30,B
170613_bulb_bank1_10_30_B,170613_bulb_bank1,10,30,B
170613_bulb_bank1_11_30_B,170613_bulb_bank1,11,30,B
170613_bulb_bank1_12_30_B,170613_bulb_bank1,12,30,B
170613_bulb_bank1_13_30_B,170613_bulb_bank1,13,30,B
170613_bulb_bank1_14_30_B,170613_bulb_bank1,14,30,B
170613_bulb_bank1_15_30_B,170613_bulb_bank1,15,30,B
170613_bulb_bank1_16_30_B,170613_bulb_bank1,16,30,B
170613_bulb_bank1_17_30_B,170613_bulb_bank1,17,30,B
170613_bulb_bank1_18_30_B,170613_bulb_bank1,18,30,B
170613_bulb_bank1_19_30_B,170613_bulb_bank1,19,30,B
170613_bulb_bank1_20_30_B,170613_bulb_bank1,20,30,B
170613_bulb_bank1_0_31_B,170613_bulb_bank1,0,31,B
170613_bulb_bank1_1_31_B,170613_bulb_bank1,1,31,B
170613_bulb_bank1_2_31_B,170613_bulb_bank1,2,31,B
170613_bulb_bank1_3_31_B,170613_bulb_bank1,3,31,B
170613_bulb_bank1_4_31_B,170613_bulb_bank1,4,31,B
170613_bulb_bank1_5_31_B,170613_bulb_bank1,5,31,B
170613_bulb_bank1_6_31_B,170613_bulb_bank1,6,31,B
170613_bulb_bank1_7_31_B,170613_bulb_bank1,7,31,B
170613_bulb_bank1_8_31_B,170613_bulb_bank1,8,31,B
170613_bulb_bank1_9_31_B,170613_bulb_bank1,9,31,B
170613_bulb_bank1_10_31_B,170613_bulb_bank1,10,31,B
170613_bulb_bank1_11_31_B,170613_bulb_bank1,11,31,B
170613_bulb_bank1_12_31_B,170613_bulb_bank1,12,31,B
170613_bulb_bank1_13_31_B,170613_bulb_bank1,13,31,B
170613_bulb_bank1_14_31_B,170613_bulb_bank1,14,31,B
170613_bulb_bank1_15_31_B,170613_bulb_bank1,15,31,B
170613_bulb_bank1_16_31_B,170613_bulb_bank1,16,31,B
170613_bulb_bank1_17_31_B,170613_bulb_bank1,17,31,B
170613_bulb_bank1_18_31_B,170613_bulb_bank1,18,31,B
170613_bulb_bank1_19_31_B,170613_bulb_bank1,19,31,B
170613_bulb_bank1_20_31_B,170613_bulb_bank1,20,31,B
170613_bulb_bank1_0_32_B,170613_bulb_bank1,0,32,B
170613_bulb_bank1_1_32_B,170613_bulb_bank1,1,32,B
170613_bulb_bank1_2_32_B,170613_bulb_bank1,2,32,B
170613_bulb_bank1_3_32_B,170613_bulb_bank1,3,32,B
170613_bulb_bank1_4_32_B,170613_bulb_bank1,4,32,B
170613_bulb_bank1_5_32_B,170613_bulb_bank1,5,32,B
170613_bulb_bank1_6_32_B,170613_bulb_bank1,6,32,B
170613_bulb_bank1_7_32_B,170613_bulb_bank1,7,32,B
170613_bulb_bank1_8_32_B,170613_bulb_bank1,8,32,B
170613_bulb_bank1_9_32_B,170613_bulb_bank1,9,32,B
170613_bulb_bank1_10_32_B,170613_bulb_bank1,10,32,B
170613_bulb_bank1_11_32_B,170613_bulb_bank1,11,32,B
170613_bulb_bank1_12_32_B,170613_bulb_bank1,12,32,B
170613_bulb_bank1_13_32_B,170613_bulb_bank1,13,32,B
170613_bulb_bank1_14_32_B,170613_bulb_bank1,14,32,B
170613_bulb_bank1_15_32_B,170613_bulb_bank1,15,32,B
170613_bulb_bank1_16_32_B,170613_bulb_bank1,16,32,B
170613_bulb_bank1_17_32_B,170613_bulb_bank1,17,32,B
170613_bulb_bank1_18_32_B,170613_bulb_bank1,18,32,B
170613_bulb_bank1_19_32_B,170613_bulb_bank1,19,32,B
170613_bulb_bank1_20_32_B,170613_bulb_bank1,20,32,B
170613_bulb_bank1_0_33_B,170613_bulb_bank1,0,33,B
170613_bulb_bank1_1_33_B,170613_bulb_bank1,1,33,B
170613_bulb_bank1_2_33_B,170613_bulb_bank1,2,33,B
170613_bulb_bank1_3_33_B,170613_bulb_bank1,3,33,B
170613_bulb_bank1_4_33_B,170613_bulb_bank1,4,33,B
170613_bulb_bank1_5_33_B,170613_bulb_bank1,5,33,B
170613_bulb_bank1_6_33_B,170613_bulb_bank1,6,33,B
170613_bulb_bank1_7_33_B,170613_bulb_bank1,7,33,B
170613_bulb_bank1_8_33_B,170613_bulb_bank1,8,33,B
170613_bulb_bank1_9_33_B,170613_bulb_bank1,9,33,B
170613_bulb_bank1_10_33_B,170613_bulb_bank1,10,33,B
170613_bulb_bank1_11_33_B,170613_bulb_bank1,11,33,B
170613_bulb_bank1_12_33_B,170613_bulb_bank1,12,33,B
170613_bulb_bank1_13_33_B,170613_bulb_bank1,13,33,B
170613_bulb_bank1_14_33_B,170613_bulb_bank1,14,33,B
170613_bulb_bank1_15_33_B,170613_bulb_bank1,15,33,B
170613_bulb_bank1_16_33_B,170613_bulb_bank1,16,33,B
170613_bulb_bank1_17_33_B,170613_bulb_bank1,17,33,B
170613_bulb_bank1_18_33_B,170613_bulb_bank1,18,33,B
170613_bulb_bank1_19_33_B,170613_bulb_bank1,19,33,B
170613_bulb_bank1_20_33_B,170613_bulb_bank1,20,33,B
170613_bulb_bank1_0_34_B,170613_bulb_bank1,0,34,B
170613_bulb_bank1_1_34_B,170613_bulb_bank1,1,34,B
170613_bulb_bank1_2_34_B,170613_bulb_bank1,2,34,B
170613_bulb_bank1_3_34_B,170613_bulb_bank1,3,34,B
170613_bulb_bank1_4_34_B,170613_bulb_bank1,4,34,B
170613_bulb_bank1_5_34_B,170613_bulb_bank1,5,34,B
170613_bulb_bank1_6_34_B,170613_bulb_bank1,6,34,B
170613_bulb_bank1_7_34_B,170613_bulb_bank1,7,34,B
170613_bulb_bank1_8_34_B,170613_bulb_bank1,8,34,B
170613_bulb_bank1_9_34_B,170613_bulb_bank1,9,34,B
170613_bulb_bank1_10_34_B,170613_bulb_bank1,10,34,B
170613_bulb_bank1_11_34_B,170613_bulb_bank1,11,34,B
170613_bulb_bank1_12_34_B,170613_bulb_bank1,12,34,B
170613_bulb_bank1_13_34_B,170613_bulb_bank1,13,34,B
170613_bulb_bank1_14_34_B,170613_bulb_bank1,14,34,B
170613_bulb_bank1_15_34_B,170613_bulb_bank1,15,34,B
170613_bulb_bank1_16_34_B,170613_bulb_bank1,16,34,B
170613_bulb_bank1_17_34_B,170613_bulb_bank1,17,34,B
170613_bulb_bank1_18_34_B,170613_bulb_bank1,18,34,B
170613_bulb_bank1_19_34_B,170613_bulb_bank1,19,34,B
170613_bulb_bank1_20_34_B,170613_bulb_bank1,20,34,B
170613_bulb_bank1_0_35_B,170613_bulb_bank1,0,35,B
170613_bulb_bank1_1_35_B,170613_bulb_bank1,1,35,B
170613_bulb_bank1_2_35_B,170613_bulb_bank1,2,35,B
170613_bulb_bank1_3_35_B,170613_bulb_bank1,3,35,B
170613_bulb_bank1_4_35_B,170613_bulb_bank1,4,35,B
170613_bulb_bank1_5_35_B,170613_bulb_bank1,5,35,B
170613_bulb_bank1_6_35_B,170613_bulb_bank1,6,35,B
170613_bulb_bank1_7_35_B,170613_bulb_bank1,7,35,B
170613_bulb_bank1_8_35_B,170613_bulb_bank1,8,35,B
170613_bulb_bank1_9_35_B,170613_bulb_bank1,9,35,B
170613_bulb_bank1_10_35_B,170613_bulb_bank1,10,35,B
170613_bulb_bank1_11_35_B,170613_bulb_bank1,11,35,B
170613_bulb_bank1_12_35_B,170613_bulb_bank1,12,35,B
170613_bulb_bank1_13_35_B,170613_bulb_bank1,13,35,B
170613_bulb_bank1_14_35_B,170613_bulb_bank1,14,35,B
170613_bulb_bank1_15_35_B,170613_bulb_bank1,15,35,B
170613_bulb_bank1_16_35_B,170613_bulb_bank1,16,35,B
170613_bulb_bank1_17_35_B,170613_bulb_bank1,17,35,B
170613_bulb_bank1_18_35_B,170613_bulb_bank1,18,35,B
170613_bulb_bank1_19_35_B,170613_bulb_bank1,19,35,B
170613_bulb_bank1_20_35_B,170613_bulb_bank1,20,35,B
170613_bulb_bank1_0_36_B,170613_bulb_bank1,0,36,B
170613_bulb_bank1_1_36_B,170613_bulb_bank1,1,36,B
170613_bulb_bank1_2_36_B,170613_bulb_bank1,2,36,B
170613_bulb_bank1_3_36_B,170613_bulb_bank1,3,36,B
170613_bulb_bank1_4_36_B,170613_bulb_bank1,4,36,B
170613_bulb_bank1_5_36_B,170613_bulb_bank1,5,36,B
170613_bulb_bank1_6_36_B,170613_bulb_bank1,6,36,B
170613_bulb_bank1_7_36_B,170613_bulb_bank1,7,36,B
170613_bulb_bank1_8_36_B,170613_bulb_bank1,8,36,B
170613_bulb_bank1_9_36_B,170613_bulb_bank1,9,36,B
170613_bulb_bank1_10_36_B,170613_bulb_bank1,10,36,B
170613_bulb_bank1_11_36_B,170613_bulb_bank1,11,36,B
170613_bulb_bank1_12_36_B,170613_bulb_bank1,12,36,B
170613_bulb_bank1_13_36_B,170613_bulb_bank1,13,36,B
170613_bulb_bank1_14_36_B,170613_bulb_bank1,14,36,B
170613_bulb_bank1_15_36_B,170613_bulb_bank1,15,36,B
170613_bulb_bank1_16_36_B,170613_bulb_bank1,16,36,B
170613_bulb_bank1_17_36_B,170613_bulb_bank1,17,36,B
170613_bulb_bank1_18_36_B,170613_bulb_bank1,18,36,B
170613_bulb_bank1_19_36_B,170613_bulb_bank1,19,36,B
170613_bulb_bank1_20_36_B,170613_bulb_bank1,20,36,B
170613_bulb_bank1_0_37_B,170613_bulb_bank1,0,37,B
170613_bulb_bank1_1_37_B,170613_bulb_bank1,1,37,B
170613_bulb_bank1_2_37_B,170613_bulb_bank1,2,37,B
170613_bulb_bank1_3_37_B,170613_bulb_bank1,3,37,B
170613_bulb_bank1_4_37_B,170613_bulb_bank1,4,37,B
170613_bulb_bank1_5_37_B,170613_bulb_bank1,5,37,B
170613_bulb_bank1_6_37_B,170613_bulb_bank1,6,37,B
170613_bulb_bank1_7_37_B,170613_bulb_bank1,7,37,B
170613_bulb_bank1_8_37_B,170613_bulb_bank1,8,37,B
170613_bulb_bank1_9_37_B,170613_bulb_bank1,9,37,B
170613_bulb_bank1_10_37_B,170613_bulb_bank1,10,37,B
170613_bulb_bank1_11_37_B,170613_bulb_bank1,11,37,B
170613_bulb_bank1_12_37_B,170613_bulb_bank1,12,37,B
170613_bulb_bank1_13_37_B,170613_bulb_bank1,13,37,B
170613_bulb_bank1_14_37_B,170613_bulb_bank1,14,37,B
170613_bulb_bank1_15_37_B,170613_bulb_bank1,15,37,B
170613_bulb_bank1_16_37_B,170613_bulb_bank1,16,37,B
170613_bulb_bank1_17_37_B,170613_bulb_bank1,17,37,B
170613_bulb_bank1_18_37_B,170613_bulb_bank1,18,37,B
170613_bulb_bank1_19_37_B,170613_bulb_bank1,19,37,B
170613_bulb_bank1_20_37_B,170613_bulb_bank1,20,37,B
170613_bulb_bank1_0_38_B,170613_bulb_bank1,0,38,B
170613_bulb_bank1_1_38_B,170613_bulb_bank1,1,38,B
170613_bulb_bank1_2_38_B,170613_bulb_bank1,2,38,B
170613_bulb_bank1_3_38_B,170613_bulb_bank1,3,38,B
170613_bulb_bank1_4_38_B,170613_bulb_bank1,4,38,B
170613_bulb_bank1_5_38_B,170613_bulb_bank1,5,38,B
170613_bulb_bank1_6_38_B,170613_bulb_bank1,6,38,B
170613_bulb_bank1_7_38_B,170613_bulb_bank1,7,38,B
170613_bulb_bank1_8_38_B,170613_bulb_bank1,8,38,B
170613_bulb_bank1_9_38_B,170613_bulb_bank1,9,38,B
170613_bulb_bank1_10_38_B,170613_bulb_bank1,10,38,B
170613_bulb_bank1_11_38_B,170613_bulb_bank1,11,38,B
170613_bulb_bank1_12_38_B,170613_bulb_bank1,12,38,B
170613_bulb_bank1_13_38_B,170613_bulb_bank1,13,38,B
