Stimulus,CID
44311909,44311909
44311926,44311926
44311927,44311927
44311930,44311930
44311931,44311931
44312186,44312186
44312187,44312187
44312210,44312210
44312211,44312211
44314443,44314443
44315167,44315167
44318407,44318407
44321327,44321327
44322182,44322182
44322183,44322183
44322185,44322185
44328781,44328781
44328785,44328785
44335037,44335037
44336256,44336256
44336270,44336270
44338426,44338426
44338913,44338913
44338918,44338918
44338932,44338932
44338939,44338939
44338948,44338948
44338958,44338958
44339315,44339315
44347898,44347898
44348067,44348067
44348398,44348398
44350197,44350197
44350302,44350302
44350389,44350389
44350396,44350396
44352348,44352348
44352507,44352507
44354166,44354166
44354842,44354842
44355779,44355779
44355780,44355780
44355849,44355849
44355850,44355850
44355851,44355851
44357706,44357706
44362924,44362924
44364493,44364493
44366289,44366289
44366290,44366290
44366343,44366343
44366344,44366344
44366547,44366547
44366596,44366596
44366598,44366598
44366599,44366599
44366612,44366612
44366613,44366613
44366615,44366615
44366616,44366616
44366634,44366634
44366681,44366681
44366682,44366682
44366727,44366727
44366882,44366882
44369299,44369299
44369384,44369384
44369403,44369403
44369406,44369406
44369506,44369506
44369578,44369578
44370069,44370069
44373026,44373026
44373664,44373664
44379455,44379455
44379476,44379476
44379701,44379701
44379702,44379702
44379983,44379983
44383136,44383136
44383236,44383236
44385549,44385549
44385550,44385550
44385551,44385551
44385602,44385602
44386141,44386141
44386142,44386142
44386474,44386474
44386475,44386475
44386800,44386800
44386801,44386801
44387033,44387033
44387034,44387034
44391931,44391931
44394360,44394360
44394431,44394431
44396265,44396265
44396290,44396290
44396291,44396291
44396304,44396304
44396372,44396372
44398601,44398601
44399922,44399922
44399923,44399923
44400560,44400560
44402217,44402217
44402830,44402830
44405732,44405732
44408257,44408257
44408268,44408268
44408385,44408385
44408489,44408489
44408498,44408498
44416985,44416985
44418591,44418591
44420311,44420311
44420320,44420320
44420335,44420335
44420336,44420336
44420340,44420340
44420344,44420344
44420352,44420352
44420358,44420358
44420363,44420363
44420456,44420456
44429605,44429605
44429606,44429606
44430005,44430005
44430845,44430845
44442323,44442323
44442325,44442325
44445552,44445552
44452420,44452420
44457530,44457530
44457661,44457661
44458691,44458691
44460557,44460557
44462511,44462511
44462512,44462512
44462514,44462514
44462515,44462515
44462516,44462516
44462678,44462678
44464751,44464751
44465655,44465655
44467721,44467721
44467794,44467794
44468701,44468701
44468841,44468841
44472831,44472831
44473138,44473138
44473139,44473139
44473317,44473317
44477381,44477381
44482171,44482171
44517915,44517915
44520707,44520707
44540000,44540000
44544430,44544430
44544536,44544536
44544736,44544736
44548660,44548660
44551308,44551308
44551309,44551309
44551689,44551689
44551690,44551690
44551691,44551691
44551692,44551692
44558885,44558885
44559222,44559222
44559262,44559262
44559591,44559591
44559783,44559783
44559810,44559810
44559826,44559826
44559828,44559828
44559837,44559837
44559838,44559838
44560080,44560080
44560081,44560081
44564215,44564215
44564216,44564216
44564217,44564217
44566263,44566263
44566264,44566264
44566265,44566265
44566266,44566266
44566267,44566267
44566268,44566268
44566269,44566269
44566327,44566327
44566329,44566329
44566340,44566340
44566498,44566498
44566499,44566499
44566500,44566500
44566501,44566501
44566502,44566502
44566588,44566588
44566656,44566656
44566867,44566867
44566983,44566983
44567462,44567462
44567463,44567463
44574756,44574756
44575188,44575188
44575346,44575346
44575347,44575347
44575502,44575502
44575862,44575862
44576013,44576013
44576014,44576014
44577223,44577223
44577325,44577325
44578482,44578482
44578483,44578483
44578484,44578484
44578516,44578516
44578517,44578517
44583850,44583850
44584205,44584205
44588354,44588354
44588355,44588355
44588381,44588381
44591695,44591695
44591721,44591721
44591722,44591722
44593349,44593349
44593486,44593486
44596244,44596244
44598206,44598206
44599803,44599803
44599804,44599804
44601146,44601146
44602412,44602412
44602452,44602452
44610186,44610186
44611138,44611138
44611619,44611619
44620961,44620961
44627063,44627063
44627164,44627164
44629624,44629624
44629828,44629828
44629916,44629916
44629927,44629927
44629928,44629928
44629931,44629931
44629937,44629937
44629940,44629940
44630049,44630049
44630092,44630092
44630374,44630374
44630390,44630390
44630408,44630408
44630447,44630447
44654794,44654794
44655281,44655281
44655805,44655805
44655806,44655806
44658283,44658283
44659083,44659083
44660064,44660064
44660065,44660065
44661065,44661065
44661945,44661945
44662876,44662876
44662877,44662877
44663017,44663017
44663269,44663269
44715199,44715199
44715452,44715452
44715499,44715499
44715604,44715604
44715638,44715638
44715814,44715814
44717407,44717407
44717408,44717408
44717409,44717409
44717410,44717410
44717414,44717414
44717415,44717415
44717416,44717416
44717420,44717420
44717700,44717700
44717759,44717759
44719912,44719912
44723594,44723594
44754938,44754938
44754939,44754939
44754940,44754940
44755000,44755000
44755023,44755023
44755048,44755048
44755055,44755055
44755069,44755069
44778202,44778202
44828742,44828742
44828743,44828743
44889101,44889101
44889894,44889894
44889986,44889986
45006120,45006120
45006121,45006121
45022349,45022349
45033101,45033101
45033102,45033102
45033147,45033147
45033545,45033545
45038102,45038102
45038103,45038103
45038169,45038169
45038817,45038817
45038818,45038818
45038819,45038819
45038823,45038823
45038824,45038824
45038825,45038825
45038826,45038826
45038951,45038951
45039313,45039313
45039356,45039356
45039357,45039357
45039595,45039595
45039641,45039641
45039680,45039680
45039681,45039681
45039682,45039682
45039826,45039826
45039910,45039910
45040427,45040427
45040428,45040428
45040429,45040429
45040430,45040430
45040431,45040431
45040476,45040476
45048467,45048467
45048822,45048822
45048823,45048823
45048926,45048926
45049221,45049221
45050701,45050701
45051555,45051555
45051848,45051848
45051849,45051849
45051850,45051850
45052211,45052211
45052261,45052261
45052268,45052268
45071976,45071976
45071983,45071983
45073472,45073472
45076917,45076917
45076930,45076930
45076931,45076931
45076933,45076933
45093622,45093622
45093626,45093626
45093627,45093627
45093628,45093628
45093641,45093641
45093699,45093699
45093719,45093719
45093720,45093720
45100758,45100758
45100759,45100759
45100760,45100760
45108599,45108599
45109759,45109759
45109765,45109765
45109770,45109770
45109775,45109775
45109778,45109778
45109781,45109781
45109790,45109790
45109797,45109797
45109800,45109800
45109807,45109807
45109809,45109809
45109810,45109810
45109812,45109812
45109814,45109814
45109825,45109825
45110040,45110040
45110168,45110168
45110169,45110169
45111180,45111180
45157476,45157476
45157509,45157509
45266829,45266829
45266831,45266831
45266868,45266868
45269445,45269445
45269630,45269630
45273758,45273758
45273775,45273775
45279978,45279978
45281236,45281236
45356796,45356796
45356875,45356875
45356931,45356931
45357226,45357226
45357252,45357252
45357325,45357325
45357486,45357486
45358013,45358013
45358028,45358028
45358029,45358029
45358030,45358030
45358032,45358032
45358033,45358033
45358130,45358130
45358131,45358131
45358138,45358138
45358147,45358147
45358312,45358312
45359638,45359638
45359693,45359693
45359694,45359694
45359722,45359722
45359765,45359765
45359800,45359800
45359810,45359810
45359811,45359811
45359851,45359851
45359852,45359852
45359868,45359868
45359929,45359929
45359962,45359962
45359992,45359992
45360000,45360000
45360035,45360035
45360223,45360223
45360279,45360279
45360300,45360300
45360303,45360303
45360308,45360308
45360385,45360385
45479327,45479327
45479484,45479484
45479757,45479757
45480566,45480566
45480573,45480573
45480574,45480574
45480582,45480582
45480584,45480584
45480590,45480590
45480625,45480625
45480626,45480626
45482654,45482654
45483212,45483212
45483244,45483244
45483245,45483245
45485394,45485394
45489782,45489782
45783057,45783057
45783096,45783096
45783109,45783109
45783110,45783110
45783113,45783113
45783115,45783115
45783133,45783133
45783241,45783241
45923771,45923771
45933847,45933847
45933922,45933922
45933930,45933930
45933931,45933931
45933933,45933933
45933934,45933934
45933937,45933937
45934208,45934208
46173102,46173102
46173304,46173304
46173396,46173396
46173399,46173399
46173512,46173512
46173743,46173743
46173764,46173764
46173933,46173933
46173973,46173973
46174345,46174345
46174379,46174379
46174726,46174726
46174771,46174771
46174773,46174773
46174828,46174828
46174829,46174829
46174831,46174831
46187997,46187997
46189233,46189233
46190835,46190835
46190870,46190870
46202857,46202857
46202858,46202858
46202859,46202859
46202860,46202860
46202935,46202935
46203185,46203185
46211450,46211450
46217100,46217100
46217193,46217193
46222219,46222219
46222220,46222220
46224569,46224569
46224570,46224570
46224590,46224590
46224603,46224603
46226469,46226469
46226470,46226470
46226471,46226471
46226472,46226472
46226473,46226473
46226474,46226474
46240219,46240219
46397430,46397430
46397441,46397441
46397448,46397448
46779070,46779070
46780085,46780085
46780090,46780090
46780091,46780091
46780441,46780441
46780447,46780447
46780483,46780483
46781088,46781088
46781665,46781665
46781666,46781666
46781992,46781992
46782101,46782101
46782271,46782271
46782468,46782468
46782906,46782906
46782953,46782953
46782954,46782954
46783490,46783490
46783814,46783814
46783847,46783847
46829647,46829647
46836495,46836495
46836893,46836893
46836894,46836894
46840259,46840259
46841663,46841663
46841665,46841665
46842776,46842776
46849869,46849869
46850365,46850365
46850366,46850366
46863234,46863234
46863906,46863906
46864240,46864240
46873880,46873880
46873891,46873891
46873892,46873892
46873895,46873895
46873926,46873926
46873941,46873941
46873966,46873966
46873967,46873967
46873973,46873973
46874321,46874321
46874390,46874390
46874396,46874396
46874427,46874427
46874455,46874455
46874558,46874558
46874702,46874702
46874996,46874996
46874998,46874998
46875018,46875018
46875030,46875030
46875082,46875082
46875160,46875160
46875232,46875232
46875258,46875258
46875281,46875281
46875286,46875286
46875293,46875293
46875359,46875359
46875360,46875360
46875395,46875395
46875416,46875416
46875426,46875426
46875597,46875597
46875617,46875617
46875947,46875947
46875956,46875956
46875966,46875966
46875981,46875981
46876124,46876124
46876125,46876125
46876191,46876191
46876202,46876202
46876203,46876203
46876218,46876218
46876226,46876226
46876227,46876227
46876228,46876228
46876229,46876229
46876245,46876245
46876275,46876275
46876277,46876277
46876278,46876278
46876694,46876694
46876717,46876717
46876718,46876718
46876719,46876719
46876724,46876724
46876725,46876725
46876728,46876728
46876731,46876731
46876743,46876743
46876753,46876753
46876893,46876893
46876894,46876894
46876921,46876921
46876922,46876922
46876985,46876985
46877005,46877005
46877073,46877073
46877074,46877074
46877121,46877121
46877217,46877217
46877231,46877231
46877266,46877266
46877300,46877300
46877329,46877329
46878350,46878350
46878518,46878518
46878519,46878519
46878532,46878532
46878549,46878549
46878556,46878556
46888318,46888318
46888319,46888319
46894102,46894102
46897877,46897877
46899140,46899140
46902095,46902095
46905080,46905080
46905081,46905081
46905116,46905116
46905160,46905160
46905263,46905263
46905267,46905267
46909147,46909147
46909149,46909149
46912129,46912129
46916361,46916361
46916362,46916362
46916363,46916363
46916401,46916401
46916402,46916402
46916403,46916403
46916404,46916404
46916405,46916405
46916406,46916406
46916407,46916407
46926099,46926099
46926537,46926537
46928022,46928022
46928095,46928095
46928097,46928097
46928164,46928164
46928167,46928167
46928241,46928241
46928318,46928318
46928401,46928401
46928639,46928639
46928640,46928640
46928735,46928735
46928736,46928736
46928738,46928738
46928946,46928946
46928990,46928990
46929038,46929038
46929039,46929039
46929040,46929040
46929041,46929041
46929125,46929125
46929126,46929126
46929127,46929127
46929128,46929128
46929211,46929211
46929343,46929343
46929344,46929344
46929345,46929345
46931125,46931125
46936190,46936190
46936216,46936216
46936223,46936223
46936233,46936233
46936234,46936234
46936242,46936242
46936294,46936294
46936364,46936364
46936366,46936366
46936368,46936368
46936389,46936389
46936431,46936431
46936447,46936447
46936458,46936458
46936484,46936484
46936495,46936495
46936522,46936522
46936532,46936532
46936584,46936584
46936612,46936612
46936616,46936616
46936629,46936629
46936648,46936648
46936762,46936762
46936784,46936784
46936810,46936810
46936820,46936820
46936826,46936826
46936892,46936892
46936904,46936904
46936958,46936958
46937000,46937000
46937008,46937008
46938449,46938449
46938450,46938450
46941523,46941523
46942257,46942257
46947531,46947531
49764355,49764355
49766505,49766505
49766620,49766620
49766621,49766621
49768366,49768366
49769996,49769996
49769997,49769997
49771253,49771253
49782744,49782744
49792009,49792009
49792020,49792020
49797673,49797673
49797718,49797718
49798951,49798951
49800026,49800026
49800176,49800176
49801728,49801728
49801965,49801965
49820613,49820613
49822197,49822197
49822387,49822387
49822388,49822388
49824738,49824738
49825415,49825415
49835593,49835593
