"Subject","Comparison.number","TrialOrderInSession","Choice","CorrectChoiceOnScreen","IsCorrect","RT_Discrimination","Confidence","RT_Confidence","Mixture.number","Mixture.number.1","Experiment"
"M263",137,16,0,0,0,10.74815619,0.7437436,1.244325755,283,293,"Exp6"
"M263",105,18,0,0,0,12.28471994,0.931626029,1.105593103,283,293,"Exp6"
"M263",139,18,0,0,0,18.40636802,0.93264161,2.995790884,283,293,"Exp6"
"M263",293,52,1,1,1,8.892726336,0.944828578,1.181773826,283,283,"Exp6"
"M263",309,14,1,1,1,15.84443634,0.182127472,1.469873372,293,293,"Exp6"
"M263",293,20,1,1,1,11.80689415,0.963109031,2.417742532,283,283,"Exp6"
"M263",140,41,1,0,0,14.62702652,0.594453237,1.196015302,283,293,"Exp6"
"M263",309,11,1,1,1,18.6709988,0.986467387,1.929845937,293,293,"Exp6"
"M263",141,12,1,0,0,23.18084786,0.77319544,1.771917507,284,294,"Exp6"
"M263",295,44,1,1,1,11.96661756,0.59953114,0.680343638,284,284,"Exp6"
"M263",110,28,1,0,0,14.54607791,0.287747865,1.187863909,284,294,"Exp6"
"M263",143,10,0,0,0,17.61271432,0.736634535,1.605560154,284,294,"Exp6"
"M263",144,26,0,0,0,10.02244939,0.818896572,1.485436636,284,294,"Exp6"
"M263",311,32,1,1,1,21.95515151,0.290794607,1.600004446,294,294,"Exp6"
"M263",295,45,1,1,1,11.37241058,0.983420645,0.967980398,284,284,"Exp6"
"M263",311,42,1,1,1,10.49469127,0.793507054,0.737683691,294,294,"Exp6"
"M263",313,16,0,1,1,13.53634613,0.055780347,1.278293982,295,295,"Exp6"
"M263",116,37,1,0,0,10.07463714,0.993063584,1.098056603,285,295,"Exp6"
"M263",297,45,1,1,1,11.73698072,0.988728324,1.452168767,285,285,"Exp6"
"M263",146,9,0,0,0,17.80868755,0.671387283,1.402448826,285,295,"Exp6"
"M263",147,10,0,0,0,15.38287104,0.913294798,1.365463717,285,295,"Exp6"
"M263",148,10,1,0,0,12.2952351,0.312427746,1.959570993,285,295,"Exp6"
"M263",297,29,1,1,1,11.58048861,0.556069364,1.511835268,285,285,"Exp6"
"M263",313,46,0,1,1,12.70097807,0.539595376,0.810000846,295,295,"Exp6"
"M263",149,47,0,0,0,12.39645928,0.664450867,0.938280899,286,296,"Exp6"
"M263",299,5,1,1,1,12.43525161,0.822254335,1.243926423,286,286,"Exp6"
"M263",315,41,0,1,1,15.54313804,0.859537572,1.589465487,296,296,"Exp6"
"M263",150,50,0,0,0,1.891591005,0.868208092,1.024279183,286,296,"Exp6"
"M263",315,29,0,1,1,17.12903504,0.77716763,1.935866695,296,296,"Exp6"
"M263",118,50,1,0,0,11.91083526,0.805780347,1.33553654,286,296,"Exp6"
"M263",152,33,0,0,0,16.02948768,0.119942197,2.800162316,286,296,"Exp6"
"M263",299,52,1,1,1,15.06313923,0.993063584,1.999940006,286,286,"Exp6"
"M263",317,9,1,1,1,13.66656942,0.969653179,1.546285422,297,297,"Exp6"
"M263",153,13,1,0,0,10.82703218,0.997398844,2.02764617,287,297,"Exp6"
"M263",301,18,1,1,1,14.20292746,0.672254335,1.516347972,287,287,"Exp6"
"M263",154,34,0,0,0,14.98298182,0.681791908,0.868366855,287,297,"Exp6"
"M263",317,40,0,1,1,11.85705304,0.515317919,0.873654551,297,297,"Exp6"
"M263",301,15,0,1,1,18.94027265,0.281213873,2.885739411,287,287,"Exp6"
"M263",121,6,0,0,0,17.00686028,0.484971098,1.514202979,287,297,"Exp6"
"M263",156,49,1,0,0,12.76423113,0.728612717,0.895542934,287,297,"Exp6"
"M263",319,3,1,1,1,27.00504125,0.305491329,1.914390442,298,298,"Exp6"
"M263",157,52,0,0,0,10.86998711,0.579479769,1.165715939,288,298,"Exp6"
"M263",158,45,0,0,0,18.59268385,0.276011561,1.174267148,288,298,"Exp6"
"M263",319,47,0,1,1,12.24712875,0.661849711,2.823846067,298,298,"Exp6"
"M263",303,24,0,1,1,11.29706249,0.69132948,4.102582468,288,288,"Exp6"
"M263",159,3,1,0,0,13.81685743,0.416473988,1.18961289,288,298,"Exp6"
"M263",303,48,0,1,1,12.93750221,0.752890173,1.028147079,288,288,"Exp6"
"M263",128,39,0,0,0,11.60618868,0.669653179,1.345747448,288,298,"Exp6"
"M566",161,45,0,1,1,11.36884805,0.993576452,0.998380162,201,201,"Exp6"
"M566",177,2,1,1,1,8.678506567,0.827021217,1.248535282,211,211,"Exp6"
"M566",177,39,1,1,1,11.59076547,0.788429151,0.69601861,211,211,"Exp6"
"M566",1,27,0,0,0,13.73860137,0.704135952,0.843853659,201,211,"Exp6"
"M566",161,8,0,1,1,8.563943203,0.995607613,0.97943002,201,201,"Exp6"
"M566",2,10,0,0,0,8.672583125,0.975295999,0.713918508,201,211,"Exp6"
"M566",3,34,0,0,0,12.02198413,0.596484398,1.021751076,201,211,"Exp6"
"M566",4,51,0,0,0,9.894409463,0.38118129,0.774363108,201,211,"Exp6"
"M566",163,49,1,1,1,10.55411513,0.520315846,0.803999991,202,202,"Exp6"
"M566",179,2,1,1,1,9.508988007,0.981389484,1.082270083,212,212,"Exp6"
"M566",179,52,1,1,1,12.06018289,0.655388079,0.652200017,212,212,"Exp6"
"M566",5,5,0,0,0,9.202591399,0.502035393,1.00244002,202,212,"Exp6"
"M566",6,13,0,0,0,10.0636676,0.011509915,1.639404662,202,212,"Exp6"
"M566",7,17,1,0,0,10.38407487,0.699058049,0.686142642,202,212,"Exp6"
"M566",163,39,1,1,1,9.188323737,0.989514129,0.567495472,202,202,"Exp6"
"M566",8,24,1,0,0,11.73205616,0.80264728,0.767764875,202,212,"Exp6"
"M566",9,46,0,0,0,8.870000706,0.989514129,0.783851221,203,213,"Exp6"
"M566",165,30,1,1,1,9.94103626,0.59953114,0.615679676,203,203,"Exp6"
"M566",181,16,1,1,1,9.242928281,0.552814428,1.137610567,213,213,"Exp6"
"M566",10,47,0,0,0,9.886162313,0.879831414,1.261831811,203,213,"Exp6"
"M566",181,29,1,1,1,9.954636402,0.950922063,0.507400241,213,213,"Exp6"
"M566",11,3,0,0,0,10.53606898,0.96209345,0.87337936,203,213,"Exp6"
"M566",165,18,1,1,1,9.378761217,0.885924898,2.800532391,203,203,"Exp6"
"M566",12,50,0,0,0,9.802567452,0.689917823,0.627771161,203,213,"Exp6"
"M566",13,38,1,0,0,9.622338631,0.813818668,1.807429961,204,214,"Exp6"
"M566",14,24,1,0,0,10.38457091,0.667575047,0.577675053,204,214,"Exp6"
"M566",15,5,1,0,0,9.962411028,0.707182695,0.698378665,204,214,"Exp6"
"M566",16,12,1,0,0,14.1326373,0.402508484,0.936405524,204,214,"Exp6"
"M566",167,23,0,1,1,16.38345225,0.71530734,0.699824888,204,204,"Exp6"
"M566",183,26,1,1,1,10.0742004,0.97631158,0.64824963,214,214,"Exp6"
"M566",183,7,1,1,1,10.57599663,0.608671367,1.112247782,214,214,"Exp6"
"M566",167,38,1,1,1,12.83218467,0.563985816,1.988464425,204,204,"Exp6"
"M566",169,34,0,1,1,11.32887697,0.46628131,0.777619565,205,205,"Exp6"
"M566",169,7,0,1,1,11.92795458,0.284200385,0.825505527,205,205,"Exp6"
"M566",17,38,0,0,0,11.34047509,0.532755299,0.633404048,205,215,"Exp6"
"M566",18,7,0,0,0,7.982261094,0.956647399,0.692110412,205,215,"Exp6"
"M566",19,39,0,0,0,14.66511186,0.689788054,4.397894762,205,215,"Exp6"
"M566",20,14,0,0,0,9.132893361,0.636801541,0.695663363,205,215,"Exp6"
"M566",185,46,1,1,1,9.546800159,0.748554913,0.594036501,215,215,"Exp6"
"M566",185,48,0,1,1,12.30933631,0.467244701,1.388136786,215,215,"Exp6"
"M566",21,16,0,0,0,9.486414819,0.799614644,0.67164949,206,216,"Exp6"
"M566",22,36,0,0,0,8.963042773,0.636801541,1.317566979,206,216,"Exp6"
"M566",23,36,0,0,0,9.747645601,0.534682081,0.651449358,206,216,"Exp6"
"M566",171,6,1,1,1,12.72262641,0.543352601,1.494026197,206,206,"Exp6"
"M566",24,4,0,0,0,11.66457172,0.494219653,0.610399005,206,216,"Exp6"
"M566",171,33,1,1,1,10.14429379,0.973988439,0.586020708,206,206,"Exp6"
"M566",187,47,1,1,1,11.10905396,0.588631985,0.925784494,216,216,"Exp6"
"M566",187,8,1,1,1,10.52965157,0.605009634,0.67975966,216,216,"Exp6"
"M566",173,35,1,1,1,9.042785556,0.853564547,0.683746324,207,207,"Exp6"
"M566",25,48,0,0,0,9.911246551,0.837186898,0.522061403,207,217,"Exp6"
"M566",26,13,0,0,0,8.211173074,0.90655106,0.858165534,207,217,"Exp6"
"M566",27,19,0,0,0,9.140351251,0.762042389,0.718113815,207,217,"Exp6"
"M566",189,19,1,1,1,9.768307466,0.696531792,0.62552879,217,217,"Exp6"
"M566",173,27,1,1,1,9.611355378,0.764932563,0.565739093,207,207,"Exp6"
"M566",28,8,1,0,0,9.381383632,0.758188825,0.569529237,207,217,"Exp6"
"M566",189,50,1,1,1,13.87610061,0.874759152,0.585734866,217,217,"Exp6"
"M566",175,15,1,1,1,13.75226768,0.89017341,0.55416758,208,208,"Exp6"
"M566",191,39,1,1,1,9.362867007,0.585741811,0.57367669,218,218,"Exp6"
"M566",29,26,0,0,0,10.34890304,0.470134875,1.271681952,208,218,"Exp6"
"M566",30,23,1,0,0,11.70425647,0.578034682,1.102269635,208,218,"Exp6"
"M566",175,20,1,1,1,14.61635771,0.715799615,0.53807572,208,208,"Exp6"
"M566",191,18,1,1,1,9.613198184,0.46628131,0.685583048,218,218,"Exp6"
"M566",31,49,1,0,0,9.74040614,0.702312139,0.66428777,208,218,"Exp6"
"M566",32,10,0,0,0,10.00307167,0.841040462,0.68422507,208,218,"Exp6"
"M566",33,32,1,0,0,13.46632058,0.640154368,0.709836413,221,231,"Exp6"
"M566",193,43,1,1,1,9.271671003,0.995607613,0.720323027,221,221,"Exp6"
"M566",34,17,0,0,0,10.29243726,0.978342742,0.862137135,221,231,"Exp6"
"M566",3,5,0,0,0,8.747171804,0.979358322,1.135389063,221,231,"Exp6"
"M566",36,48,0,0,0,10.04233559,0.835145863,1.615871251,221,231,"Exp6"
"M566",209,46,0,1,1,11.13667706,0.858504219,1.027398701,231,231,"Exp6"
"M566",193,16,1,1,1,11.46856175,0.176033988,0.599793885,221,221,"Exp6"
"M566",209,38,1,1,1,9.502579212,0.48273936,1.187808023,231,231,"Exp6"
"M566",211,24,1,1,1,9.761129012,0.509144458,0.785769541,232,232,"Exp6"
"M566",195,11,1,1,1,8.996310036,0.713276179,0.550110006,222,222,"Exp6"
"M566",37,31,0,0,0,9.286082347,0.895065124,0.731691401,222,232,"Exp6"
"M566",211,15,0,1,1,10.66604733,0.152675632,3.65409781,232,232,"Exp6"
"M566",38,34,0,0,0,16.61606197,0.52640933,0.670303036,222,232,"Exp6"
"M566",195,28,1,1,1,11.7860274,0.886940479,1.045420044,222,222,"Exp6"
"M566",39,30,1,0,0,17.2982786,0.856473057,0.536251579,222,232,"Exp6"
"M566",8,50,1,0,0,9.274555753,0.601562302,0.708187496,222,232,"Exp6"
"M566",213,2,1,1,1,8.363804225,0.844286089,0.514478267,233,233,"Exp6"
"M566",197,53,1,1,1,10.51231193,0.511175619,1.653573116,223,223,"Exp6"
"M566",41,45,1,0,0,13.16205097,0.457349842,0.81137821,223,233,"Exp6"
"M566",42,44,1,0,0,13.11865914,0.68687108,0.881683811,223,233,"Exp6"
"M566",197,32,1,1,1,16.11440814,0.460396584,1.155469841,223,223,"Exp6"
"M566",43,33,1,0,0,9.497991666,0.742728019,0.69611226,223,233,"Exp6"
"M566",10,47,0,0,0,9.452755927,0.97631158,0.634203476,223,233,"Exp6"
"M566",213,21,0,1,1,11.39433612,0.616796012,0.793637815,233,233,"Exp6"
"M566",45,50,1,0,0,9.595244398,0.413679872,0.62818895,224,234,"Exp6"
"M566",215,10,1,1,1,8.904450065,0.737650116,0.677827501,234,234,"Exp6"
"M566",46,35,0,0,0,10.79477743,0.648279014,1.051694138,224,234,"Exp6"
"M566",14,13,0,0,0,10.17598038,0.673668531,0.727603747,224,234,"Exp6"
"M566",215,29,0,1,1,12.27663272,0.403524065,1.251390953,234,234,"Exp6"
"M566",199,26,0,1,1,10.92430249,0.694995726,0.782351973,224,224,"Exp6"
"M566",48,19,0,0,0,10.82428389,0.704135952,0.901601664,224,234,"Exp6"
"M566",199,47,1,1,1,9.482174723,0.365947579,0.88813323,224,224,"Exp6"
"M566",201,10,1,1,1,10.44289564,0.617533719,0.597531294,225,225,"Exp6"
"M566",49,32,0,0,0,10.4330031,0.496146435,1.047981751,225,235,"Exp6"
"M566",20,25,1,0,0,10.05460769,0.930635838,1.170137448,225,235,"Exp6"
"M566",217,42,0,1,1,11.60669297,0.55973025,1.499865821,235,235,"Exp6"
"M566",51,53,0,0,0,10.75629008,0.606936416,0.549721355,225,235,"Exp6"
"M566",52,14,1,0,0,10.1358508,0.463391137,1.460136763,225,235,"Exp6"
"M566",201,27,1,1,1,11.53823143,0.524084778,0.848212725,225,225,"Exp6"
"M566",217,44,0,1,1,10.52281936,0.516377649,2.100034172,235,235,"Exp6"
"M566",219,33,1,1,1,10.56867359,0.783236994,0.704283269,236,236,"Exp6"
"M566",203,34,1,1,1,9.632180452,0.682080925,1.606157282,226,226,"Exp6"
"M566",23,44,0,0,0,9.569425845,0.909441233,0.90811781,226,236,"Exp6"
"M566",203,36,1,1,1,10.77647351,0.468208092,0.602128045,226,226,"Exp6"
"M566",54,24,1,0,0,15.12894167,0.622350674,0.532039847,226,236,"Exp6"
"M566",55,40,0,0,0,10.57022105,0.722543353,0.673520424,226,236,"Exp6"
"M566",56,29,0,0,0,15.1443261,0.053949904,0.886138542,226,236,"Exp6"
"M566",219,51,1,1,1,9.522231472,0.597302505,0.558243818,236,236,"Exp6"
"M566",57,20,0,0,0,12.38971613,0.507707129,1.00124866,227,237,"Exp6"
"M566",221,45,1,1,1,10.22271228,0.767822736,0.531363999,237,237,"Exp6"
"M566",205,1,1,1,1,11.3694092,0.621387283,0.752018705,227,227,"Exp6"
"M566",205,12,1,1,1,9.478529678,0.539499037,1.101481657,227,227,"Exp6"
"M566",58,38,0,0,0,9.547871708,0.449903661,2.595762231,227,237,"Exp6"
"M566",221,21,0,1,1,9.877144001,0.702312139,0.681329542,237,237,"Exp6"
"M566",27,40,0,0,0,10.37826381,0.950867052,0.761873864,227,237,"Exp6"
"M566",60,6,1,0,0,10.96849669,0.655105973,0.806186095,227,237,"Exp6"
"M566",30,29,0,0,0,9.870512865,0.88150289,0.613785464,228,238,"Exp6"
"M566",207,6,1,1,1,9.051108211,0.645472062,0.640287961,228,228,"Exp6"
"M566",223,10,0,1,1,9.584560192,0.5761079,0.777464857,238,238,"Exp6"
"M566",62,18,0,0,0,9.783330438,0.663776493,0.774003515,228,238,"Exp6"
"M566",223,47,0,1,1,12.82147325,0.265895954,0.677515831,238,238,"Exp6"
"M566",63,12,0,0,0,10.926762,0.942196532,1.065266723,228,238,"Exp6"
"M566",64,50,0,0,0,9.884562738,0.949903661,0.728163721,228,238,"Exp6"
"M566",207,52,1,1,1,8.590602147,0.625240848,0.695421228,228,228,"Exp6"
"M566",65,44,0,0,0,9.784180919,0.879831414,1.145246643,241,251,"Exp6"
"M566",225,19,1,1,1,10.13833624,0.820927733,0.532254582,241,241,"Exp6"
"M566",241,26,1,1,1,10.1087092,0.645232272,0.638329617,251,251,"Exp6"
"M566",225,14,1,1,1,10.18470433,0.272514155,1.72240085,241,241,"Exp6"
"M566",66,42,1,0,0,10.03424196,0.517269103,0.671457191,241,251,"Exp6"
"M566",67,27,0,0,0,9.174136895,0.660465982,1.195941424,241,251,"Exp6"
"M566",34,48,0,0,0,8.320058328,0.991545291,0.755548951,241,251,"Exp6"
"M566",241,54,1,1,1,12.33301875,0.669606209,0.727757264,251,251,"Exp6"
"M566",243,27,1,1,1,9.150488881,0.975295999,0.563758042,252,252,"Exp6"
"M566",69,31,0,0,0,9.95479334,0.546720944,1.235568451,242,252,"Exp6"
"M566",39,41,0,0,0,9.9414053,0.96107787,0.658133722,242,252,"Exp6"
"M566",243,7,1,1,1,10.36617112,0.747805923,0.687889913,252,252,"Exp6"
"M566",71,14,1,0,0,16.94856244,0.774211021,0.993472753,242,252,"Exp6"
"M566",227,22,0,1,1,15.25473198,0.689917823,1.292317955,242,242,"Exp6"
"M566",227,9,1,1,1,9.544838262,0.812803087,0.675807407,242,242,"Exp6"
"M566",72,6,0,0,0,10.02077738,0.666559466,0.683786009,242,252,"Exp6"
"M566",245,8,0,1,1,17.84225819,0.708198275,0.922156677,253,253,"Exp6"
"M566",43,20,0,0,0,9.552537198,0.486801682,0.755608391,243,253,"Exp6"
"M566",74,41,0,0,0,10.2343416,0.058226627,1.711925354,243,253,"Exp6"
"M566",229,53,0,1,1,10.08875585,0.444147293,0.779713535,243,243,"Exp6"
"M566",75,20,1,0,0,9.759999658,0.684839919,0.800334829,243,253,"Exp6"
"M566",245,23,0,1,1,11.15437641,0.494926328,2.114357677,253,253,"Exp6"
"M566",76,25,1,0,0,16.90482253,0.727494309,0.696152884,243,253,"Exp6"
"M566",229,12,0,1,1,9.416823997,0.726478728,0.721703396,243,243,"Exp6"
"M566",231,36,0,1,1,9.010759866,0.871706768,1.333634523,244,244,"Exp6"
"M566",77,51,0,0,0,10.98403938,0.52640933,0.886037875,244,254,"Exp6"
"M566",45,32,0,0,0,9.934914828,0.765070794,0.930123305,244,254,"Exp6"
"M566",247,31,0,1,1,11.80242078,0.197361183,1.694204631,254,254,"Exp6"
"M566",247,39,1,1,1,9.65596567,0.234937669,0.509996344,254,254,"Exp6"
"M566",79,48,0,0,0,10.57877875,0.723431986,0.916066461,244,254,"Exp6"
"M566",231,13,1,1,1,10.81195978,0.948890901,0.728317023,244,244,"Exp6"
"M566",80,6,1,0,0,13.38045332,0.626951819,2.402737219,244,254,"Exp6"
"M566",233,52,1,1,1,21.71130022,0.544315992,0.719427879,245,245,"Exp6"
"M566",233,35,1,1,1,10.8803845,0.573217726,0.595894892,245,245,"Exp6"
"M566",249,9,0,1,1,10.97050767,0.133911368,1.352005078,255,255,"Exp6"
"M566",81,52,1,0,0,9.60315415,0.993256262,0.785711299,245,255,"Exp6"
"M566",82,8,1,0,0,15.51640933,0.141618497,0.717957519,245,255,"Exp6"
"M566",49,17,0,0,0,8.869244035,0.921001927,0.656301138,245,255,"Exp6"
"M566",249,7,1,1,1,12.09758934,0.718689788,0.771409294,255,255,"Exp6"
"M566",84,26,1,0,0,11.22702622,0.578034682,0.74991742,245,255,"Exp6"
"M566",251,2,1,1,1,9.319929025,0.792870906,0.602698981,256,256,"Exp6"
"M566",85,1,0,0,0,12.95334649,0.50867052,2.396831786,246,256,"Exp6"
"M566",251,3,1,1,1,15.33954419,0.808285164,1.233885047,256,256,"Exp6"
"M566",235,49,1,1,1,12.54006926,0.3477842,1.02624961,246,246,"Exp6"
"M566",86,18,1,0,0,13.06489003,0.444123314,0.685636418,246,256,"Exp6"
"M566",54,4,0,0,0,11.68293156,0.568400771,1.436271201,246,256,"Exp6"
"M566",235,31,1,1,1,13.78090291,0.468208092,0.797612151,246,246,"Exp6"
"M566",88,51,0,0,0,10.59007873,0.690751445,0.549679543,246,256,"Exp6"
"M566",89,51,0,0,0,12.88536631,0.775529865,0.685365621,247,257,"Exp6"
"M566",253,2,1,1,1,15.40426438,0.846820809,0.938299077,257,257,"Exp6"
"M566",58,30,0,0,0,15.92948835,0.885356455,0.689309332,247,257,"Exp6"
"M566",253,23,0,1,1,12.44365777,0.512524085,0.691763365,257,257,"Exp6"
"M566",237,45,1,1,1,10.06088063,0.67822736,0.819417197,247,247,"Exp6"
"M566",91,22,0,0,0,9.63217704,0.554913295,0.587324484,247,257,"Exp6"
"M566",237,43,1,1,1,11.07260626,0.573217726,1.810003725,247,247,"Exp6"
"M566",92,24,0,0,0,9.23679294,0.756262042,0.555602141,247,257,"Exp6"
"M566",239,53,1,1,1,11.48518485,0.753371869,0.651416669,248,248,"Exp6"
"M566",93,35,0,0,0,11.39052729,0.206165703,1.155703165,248,258,"Exp6"
"M566",64,42,0,0,0,13.17365251,0.709055877,0.743735582,248,258,"Exp6"
"M566",255,5,1,1,1,8.668150516,0.973988439,1.577078735,258,258,"Exp6"
"M566",255,2,0,1,1,12.14154636,0.503853565,1.498429767,258,258,"Exp6"
"M566",239,19,1,1,1,9.639520378,0.646435453,0.685759573,248,248,"Exp6"
"M566",95,26,1,0,0,11.55241598,0.687861272,0.717733634,248,258,"Exp6"
"M566",96,11,0,0,0,16.98497475,0.401734104,1.453896975,248,258,"Exp6"
"M566",97,3,0,0,0,8.330390143,0.81686541,1.097982686,261,271,"Exp6"
"M566",98,49,0,0,0,8.448862414,0.997638775,0.60142698,261,271,"Exp6"
"M566",257,35,1,1,1,9.550091191,0.49797307,1.104205037,261,261,"Exp6"
"M566",273,11,1,1,1,10.45228255,0.455318681,2.081434934,271,271,"Exp6"
"M566",273,43,1,1,1,10.73439869,0.675699693,0.895414806,271,271,"Exp6"
"M566",257,9,1,1,1,13.32547333,0.334464577,1.117839389,261,261,"Exp6"
"M566",67,37,0,0,0,9.687983135,0.736634535,0.789365,261,271,"Exp6"
"M566",100,52,0,0,0,9.748405926,0.71530734,0.641652252,261,271,"Exp6"
"M566",71,21,0,0,0,9.596903577,0.594453237,0.744039889,262,272,"Exp6"
"M566",102,16,0,0,0,10.05068409,0.346651546,0.73004334,262,272,"Exp6"
"M566",259,1,0,1,1,13.75263256,0.664528305,0.762293003,262,262,"Exp6"
"M566",275,33,1,1,1,14.48824142,0.493910747,0.965911555,272,272,"Exp6"
"M566",275,37,1,1,1,10.9303012,0.614764851,1.06542385,272,272,"Exp6"
"M566",259,35,1,1,1,9.291949344,0.898111866,0.627614651,262,262,"Exp6"
"M566",103,22,0,0,0,11.27843601,0.617811593,0.837796798,262,272,"Exp6"
"M566",104,6,1,0,0,9.348181423,0.187205376,1.750545755,262,272,"Exp6"
"M566",105,51,0,0,0,9.682546328,0.964124612,0.765598106,263,273,"Exp6"
"M566",106,19,0,0,0,9.564147607,0.873737929,0.759530127,263,273,"Exp6"
"M566",277,15,0,1,1,9.595282884,0.780304505,0.886201655,273,273,"Exp6"
"M566",107,52,0,0,0,8.960670599,0.783351247,0.559865384,263,273,"Exp6"
"M566",261,8,1,1,1,9.636140184,0.867644445,0.570341735,263,263,"Exp6"
"M566",277,7,1,1,1,9.022410044,0.811787507,0.73574228,273,273,"Exp6"
"M566",261,29,1,1,1,10.16442043,0.838192605,0.523770956,263,263,"Exp6"
"M566",76,54,0,0,0,8.917725213,0.963109031,0.595921753,263,273,"Exp6"
"M566",77,4,0,0,0,9.345190196,0.772179859,0.752147633,264,274,"Exp6"
"M566",279,18,1,1,1,10.69426621,0.692964565,0.999651059,274,274,"Exp6"
"M566",263,1,0,1,1,9.320252469,0.949906482,0.710002758,264,264,"Exp6"
"M566",110,21,0,0,0,10.34249317,0.937719514,0.728024528,264,274,"Exp6"
"M566",111,20,1,0,0,8.962567538,0.739681277,0.609769062,264,274,"Exp6"
"M566",279,44,1,1,1,8.840350138,0.784366828,1.299592688,274,274,"Exp6"
"M566",263,43,0,1,1,9.070633588,0.500004232,1.157899598,264,264,"Exp6"
"M566",112,3,1,0,0,9.843491034,0.667575047,0.976693657,264,274,"Exp6"
"M566",265,25,1,1,1,18.02903293,0.605009634,0.709702593,265,265,"Exp6"
"M566",281,46,0,1,1,10.11926922,0.721579961,0.582125924,275,275,"Exp6"
"M566",113,1,1,0,0,66.18668672,0.514450867,0.701847861,265,275,"Exp6"
"M566",114,22,1,0,0,15.49914607,0.790944123,0.661925724,265,275,"Exp6"
"M566",81,3,1,0,0,19.60754623,0.764932563,0.629979956,265,275,"Exp6"
"M566",281,17,1,1,1,10.54500232,0.83044316,0.745520788,275,275,"Exp6"
"M566",265,30,1,1,1,11.25000646,0.705202312,0.669388632,265,265,"Exp6"
"M566",116,47,0,0,0,10.71825667,0.705202312,0.624144943,265,275,"Exp6"
"M566",117,44,0,0,0,12.28432884,0.536608863,0.765408504,266,276,"Exp6"
"M566",267,42,1,1,1,12.17216892,0.673410405,0.881453764,266,266,"Exp6"
"M566",118,25,1,0,0,12.09733534,0.401734104,1.169367459,266,276,"Exp6"
"M566",119,46,1,0,0,10.04816483,0.667630058,0.773625334,266,276,"Exp6"
"M566",283,48,0,1,1,10.20703279,0.43256262,1.493529774,276,276,"Exp6"
"M566",267,9,1,1,1,9.580755223,0.617533719,0.559330706,266,266,"Exp6"
"M566",283,5,1,1,1,11.98442957,0.736030829,1.174208042,276,276,"Exp6"
"M566",88,29,0,0,0,9.334773722,0.986512524,0.848259313,266,276,"Exp6"
"M566",121,32,1,0,0,11.30269384,0.731213873,0.631495123,267,277,"Exp6"
"M566",269,41,1,1,1,11.02669358,0.684007707,0.623824891,267,267,"Exp6"
"M566",269,49,1,1,1,10.72318951,0.631984586,0.637912232,267,267,"Exp6"
"M566",89,28,0,0,0,10.12445511,0.790944123,0.831356003,267,277,"Exp6"
"M566",123,21,1,0,0,13.67004312,0.512524085,0.945436528,267,277,"Exp6"
"M566",285,20,0,1,1,12.84917996,0.458574181,1.593751414,277,277,"Exp6"
"M566",285,11,1,1,1,8.757263935,0.739884393,0.950103221,277,277,"Exp6"
"M566",124,28,0,0,0,10.37582329,0.86416185,0.746178972,267,277,"Exp6"
"M566",125,38,0,0,0,9.234423868,0.960500963,0.793316152,268,278,"Exp6"
"M566",271,13,1,1,1,10.24940703,0.612716763,0.68356292,268,268,"Exp6"
"M566",96,31,0,0,0,9.838488793,0.94894027,0.614055347,268,278,"Exp6"
"M566",287,45,1,1,1,10.04578002,0.791907514,0.521962354,278,278,"Exp6"
"M566",271,43,1,1,1,11.4193801,0.714836224,0.717892207,268,268,"Exp6"
"M566",287,50,1,1,1,10.3425836,0.489402697,0.671369724,278,278,"Exp6"
"M566",127,9,0,0,0,8.252831584,0.833333333,0.723431648,268,278,"Exp6"
"M566",128,5,0,0,0,8.756240281,0.911368015,0.715793203,268,278,"Exp6"
"M566",129,37,1,0,0,9.204087227,0.936703933,0.695484508,281,291,"Exp6"
"M566",289,28,1,1,1,9.876589958,0.714291759,0.672350497,281,281,"Exp6"
"M566",289,46,1,1,1,9.688083626,0.916392319,0.991457363,281,281,"Exp6"
"M566",305,4,0,1,1,10.62129053,0.863582122,1.180472139,291,291,"Exp6"
"M566",97,22,0,0,0,8.053618444,0.934672771,0.65161631,281,291,"Exp6"
"M566",131,33,0,0,0,10.70826789,0.722416405,0.726006145,281,291,"Exp6"
"M566",305,14,1,1,1,9.839633013,0.991545291,1.221751931,291,291,"Exp6"
"M566",132,25,0,0,0,8.844808115,0.982405064,0.67017988,281,291,"Exp6"
"M566",307,40,0,1,1,10.49599509,0.558907912,1.393994454,292,292,"Exp6"
"M566",291,10,1,1,1,8.706788311,0.971233677,0.539847039,282,282,"Exp6"
"M566",133,9,0,0,0,9.102513785,0.973264838,0.806259555,282,292,"Exp6"
"M566",134,25,0,0,0,13.98435026,0.914361157,0.685684658,282,292,"Exp6"
"M566",104,4,0,0,0,9.515302726,0.965140192,0.806050447,282,292,"Exp6"
"M566",136,42,0,0,0,10.08056857,0.981389484,1.189674172,282,292,"Exp6"
"M566",291,49,1,1,1,8.966510655,0.924516964,0.75756819,282,282,"Exp6"
