CIDs,High or Low Conc.,FOV,cell,delF
66581,l,2,87,0.1348173530035602
66581,l,2,88,0.013146721854209406
66581,l,2,89,0.041254315816175884
66581,l,2,90,0.017911388761880708
66581,l,2,91,-0.014672472640220655
66581,l,2,92,-0.012562023696116018
66581,l,2,93,-0.022827040986670613
66581,l,2,94,0.062112996615966996
66581,l,2,95,0.45495225221371377
66581,l,2,96,-0.016972988501186004
66581,l,2,97,0.001204997928385294
66581,l,2,98,0.08979227216659362
66581,l,2,99,-0.06790651020737759
66581,l,2,100,-0.0016900078068407636
66581,l,2,101,0.03536436235597326
66581,l,2,102,0.09346458372315647
66581,l,2,103,0.016668467030074064
66581,l,2,104,0.021285468045692424
66581,l,2,105,-0.026178218971536816
66581,l,2,106,0.016634787704998034
66581,l,2,107,-0.0030183416493332615
66581,l,2,108,-0.03689903602773255
66581,l,2,109,0.04681813838343571
66581,l,2,110,-0.006987536122094845
66581,l,2,111,0.026804629669100927
66581,l,2,112,-0.050966517726655364
66581,l,2,113,0.007408003196776483
66581,l,2,114,0.054277628115265764
66581,h,3,0,0.47267174247853366
66581,h,3,1,0.05687825235902442
66581,h,3,2,0.0329766644790417
66581,h,3,3,0.5182125360116643
66581,h,3,4,0.045850439536329765
66581,h,3,5,0.20992467717941085
66581,h,3,6,1.1607326538571419
66581,h,3,7,0.4847592215290105
66581,h,3,8,0.260778777041696
66581,h,3,9,0.07640266465166642
66581,h,3,10,0.12012088368719724
66581,h,3,11,0.12949456963508557
66581,h,3,12,0.027949425477175282
66581,h,3,13,0.028135095985317844
66581,h,3,14,-0.002317161327292052
66581,h,3,15,0.010984648021513378
66581,h,3,16,0.08112173209290655
66581,h,3,17,0.09045607085432804
66581,h,3,18,0.020316155263344116
66581,h,3,19,0.061963928970170376
66581,h,3,20,-0.028386274143186074
66581,h,3,21,0.08422276954927778
66581,h,3,22,0.009937222593014999
66581,h,3,23,0.04348667994854669
66581,h,3,24,0.06329589877901338
66581,h,3,25,0.13073322942930626
66581,h,3,26,0.0931882874586935
66581,h,3,27,0.08480118578297952
66581,h,3,28,0.11731620513539982
66581,h,3,29,-0.00593306068668121
66581,h,3,30,-0.0032581116311891146
66581,h,3,31,0.023373299236288468
66581,h,3,32,-0.01446256893551462
66581,h,3,33,0.018654367409776364
66581,h,3,34,0.005282967854528993
66581,h,3,35,0.062318411752292434
66581,h,3,36,0.04413693197727268
66581,h,3,37,0.09357743311572356
66581,h,3,38,0.23008389030792978
66581,h,3,39,0.017205925597712158
66581,h,3,40,-0.01563056852239155
66581,h,3,41,0.24435032326159142
66581,h,3,42,0.004104566503886684
66581,h,3,43,0.13278712355527467
66581,h,3,44,0.1350211086991667
66581,l,3,0,0.03453640763764098
66581,l,3,1,0.03924071950956055
66581,l,3,2,-0.043898830115410604
66581,l,3,3,0.011357404413877217
66581,l,3,4,0.058093158618042484
66581,l,3,5,0.06348659416656988
66581,l,3,6,0.0958592983100172
66581,l,3,7,0.11431040731203079
66581,l,3,8,0.058198590684289786
66581,l,3,9,-0.060742032623430246
66581,l,3,10,0.26306346447242557
66581,l,3,11,0.1017430707437809
66581,l,3,12,-0.06140510481566011
66581,l,3,13,-0.062109347909596525
66581,l,3,14,-0.14700896680628936
66581,l,3,15,-0.01646530051357303
66581,l,3,16,-0.07409817791527507
66581,l,3,17,0.0953093227558433
66581,l,3,18,-0.08299312373351236
66581,l,3,19,-0.01005248324259138
66581,l,3,20,-0.09088753090219365
66581,l,3,21,-0.04989383452363414
66581,l,3,22,0.07027376436565204
66581,l,3,23,0.10849207700774617
66581,l,3,24,-0.021541609306709352
66581,l,3,25,0.07665368603368188
66581,l,3,26,1.0130353372890206
66581,l,3,27,1.4437505458557096
66581,l,3,28,-0.023855265822364122
66581,l,3,29,-0.014110535052928648
66581,l,3,30,-2.2360099336616684e-05
66581,l,3,31,0.11544031692770311
66581,l,3,32,0.11094440595216197
66581,l,3,33,0.005441913344370756
66581,l,3,34,-0.04826329854165593
66581,l,3,35,0.053236929380986314
66581,l,3,36,0.004650541616532926
66581,l,3,37,-0.07153460841613474
66581,l,3,38,-0.009703033654360992
66581,l,3,39,0.16581528328998152
66581,l,3,40,-0.025861683983291167
66581,l,3,41,0.045919274055332505
66581,l,3,42,0.01949834099081314
66581,l,3,43,0.008148619067560934
66581,l,3,44,0.04212194369553283
66581,l,3,45,0.04545670109839586
66581,l,3,46,-0.11933006957822163
66581,l,3,47,-0.017183398731292737
66581,l,3,48,-0.06164571203236263
66581,l,3,49,-0.10517415946323704
66581,l,3,50,0.22841779211666605
66581,l,3,51,0.0024489796122392563
66581,l,3,52,0.056784612247794075
66581,l,3,53,-0.015490021556655048
66581,l,3,54,0.05869872083670528
66581,l,3,55,0.08859764133791691
66581,l,3,56,0.020508537913811933
66581,l,3,57,0.029572680131793355
66581,l,3,58,0.051529824524895775
66581,l,3,59,-0.02843675013342259
66581,l,3,60,0.008490125221421943
66581,l,3,61,-0.031030416381190612
66581,l,3,62,0.000431715666555649
66581,l,3,63,-0.07182592781993184
66581,l,3,64,0.04993649760737648
66581,l,3,65,0.10178521558531879
66581,l,3,66,-0.03982710535458981
66581,l,3,67,-0.004370124919281321
66581,l,3,68,-0.006340413452182306
66581,l,3,69,0.049958587067320114
66581,l,3,70,-0.017159296231559085
66581,l,3,71,0.47364519864221327
66581,l,3,72,0.022120607755298376
66581,l,3,73,0.17432319864335422
66581,l,3,74,0.024851759188907408
66581,l,3,75,-0.010799386281649897
66581,l,3,76,0.014140379278473924
66581,l,3,77,0.04180263996332443
66581,l,3,78,-0.0625783156442657
66581,l,3,79,0.01744986970492852
66581,l,3,80,-0.0605228551925962
66581,l,3,81,0.02356268088115934
66581,l,3,82,0.046000202225039484
66581,l,3,83,0.2952033887058681
66581,l,3,84,0.04186947462249552
66581,l,3,85,0.006828474307416894
66581,l,3,86,0.14435783634300028
66581,l,3,87,0.03710429437649509
66581,l,3,88,0.1994562883950289
66581,l,3,89,-0.04751364825171067
66581,l,3,90,-0.06260896133697413
548983,h,1,0,0.5432313594250315
548983,h,1,1,0.5432313594250315
548983,h,1,2,0.03171140315599553
548983,h,1,3,-0.02198047244391414
548983,h,1,4,0.28110852814241477
548983,h,1,5,-0.001067587656181183
548983,h,1,6,-0.0027202356330245634
548983,h,1,7,0.08913506336065795
548983,h,1,8,0.11213321414454451
548983,h,1,9,0.17846086064705882
548983,h,1,10,0.04118129327717945
548983,h,1,11,0.071779533060372
548983,h,1,12,0.07148295658625536
548983,h,1,13,0.11743316322124836
548983,h,1,14,0.07658555152419917
548983,h,1,15,0.012673192954906062
548983,h,1,16,0.019341856844476788
548983,h,1,17,0.04682359385052213
548983,h,1,18,0.2959059373157447
548983,h,1,19,0.11249300212803859
548983,h,1,20,0.03167612265163766
548983,h,1,21,0.10384675715165996
548983,h,1,22,0.38562767643200185
548983,h,1,23,0.19815367245420412
548983,h,1,24,0.09536440401656116
548983,h,1,25,0.03630735029154966
548983,h,1,26,0.22270442978768643
548983,h,1,27,0.2752049744350968
548983,h,1,28,0.09611150324065953
548983,h,1,29,0.0902222326242484
548983,h,1,30,0.033750267469326294
548983,h,1,31,-0.06395860495486147
548983,h,1,32,0.01998132178608999
548983,h,1,33,0.062137009485235956
548983,h,1,34,0.0517484916901089
548983,h,1,35,0.11959729074252806
548983,h,1,36,0.12751201664333608
548983,h,1,37,0.22087812806462714
548983,h,1,38,0.37415334205908973
548983,h,1,39,0.18945519092460392
548983,h,1,40,0.061015444088869865
548983,h,1,41,0.09098345671389059
548983,h,1,42,0.07207358116400046
548983,h,1,43,0.09239238915512508
548983,h,1,44,0.04433136327215994
548983,h,1,45,0.05171451948906584
548983,h,1,46,0.09412028063781791
548983,h,1,47,0.03904620715935433
548983,h,1,48,0.02936629535631269
548983,h,1,49,0.168500527900581
548983,h,1,50,0.2028916160360544
548983,h,1,51,0.19414725440499767
548983,h,1,52,0.10936851266220142
548983,h,1,53,0.16519264991246388
548983,h,1,54,0.23960028108796738
548983,h,1,55,0.12965816117987813
548983,h,1,56,0.12917592934062472
548983,h,1,57,0.021177468320794656
548983,h,1,58,0.025199275940356477
548983,h,1,59,0.05082587295505476
548983,h,1,60,0.07767632698375543
548983,h,1,61,0.11087986477014188
548983,h,1,62,0.19028888244867848
548983,h,1,63,0.04142057941241179
548983,h,1,64,0.07238231577745331
548983,h,1,65,0.18300999221997216
548983,h,1,66,0.060130770216975805
548983,h,1,67,0.08294423380909872
548983,h,1,68,0.32400805301914454
548983,h,1,69,0.12152452318807437
548983,h,1,70,0.0893882988066278
548983,h,1,71,0.10619471343126978
548983,h,1,72,0.08343904658839744
548983,h,1,73,0.05754115327985256
548983,h,1,74,-0.021297994798640914
548983,h,1,75,0.00591938675407485
548983,h,1,76,0.02057531118160791
548983,h,1,77,-0.03095238468517993
548983,l,1,0,0.4855111477357427
548983,l,1,1,0.3519264245808558
548983,l,1,2,0.19456710919181316
548983,l,1,3,0.09728776701026759
548983,l,1,4,0.48179182287534233
548983,l,1,5,0.05938724441093038
548983,l,1,6,0.025103858898404913
548983,l,1,7,0.0959614213669915
548983,l,1,8,0.3410296686750816
548983,l,1,9,0.1277099392029185
548983,l,1,10,0.09983931816648607
548983,l,1,11,0.18123879315983818
548983,l,1,12,0.07754279844283428
548983,l,1,13,0.09955831460092279
548983,l,1,14,0.3873563687468132
548983,l,1,15,0.07791912785993535
548983,l,1,16,0.05574175662127029
548983,l,1,17,0.0994446567148251
548983,l,1,18,0.03844981171754459
548983,l,1,19,0.10218422914921114
548983,l,1,20,0.19902790192912426
548983,l,1,21,0.3284350701384012
548983,l,1,22,0.3048229165108904
548983,l,1,23,0.031403729123639534
548983,l,1,24,-0.003115066009474194
548983,l,1,25,0.16320035498229687
548983,l,1,26,0.09782118796770241
548983,l,1,27,0.12515220917987194
548983,l,1,28,0.007381668595279069
548983,l,1,29,0.1553584148426516
548983,l,1,30,0.032413765790505235
548983,l,1,31,-0.02555362769574937
548983,l,1,32,-0.012334172108227693
548983,l,1,33,0.11893663612674309
548983,l,1,34,0.40834816185051287
548983,l,1,35,0.05405314485761611
548983,l,1,36,0.026947777189595193
548983,l,1,37,0.1504868641669947
548983,l,1,38,0.11892240072584791
548983,l,1,39,0.04417341246188328
548983,l,1,40,0.031494641046245574
548983,l,1,41,-0.0060521091174003784
548983,l,1,42,0.09418636372137752
548983,l,1,43,0.03813072996569188
548983,l,1,44,0.14290898212234907
548983,l,1,45,0.14018676058768498
548983,l,1,46,0.004090347691142532
548983,l,1,47,0.15928900491030665
548983,l,1,48,0.08584876223288712
548983,l,1,49,0.035901800364471353
548983,l,1,50,0.011383310716340153
548983,l,1,51,0.028479801056570303
548983,l,1,52,0.08330181678381271
548983,h,2,0,0.562135669234097
548983,h,2,1,0.5758219061600057
548983,h,2,2,0.19660665297588617
548983,h,2,3,0.569454354590091
548983,h,2,4,-0.041365812162027525
548983,h,2,5,0.39090984481183094
548983,h,2,6,0.1164702905677835
548983,h,2,7,0.19711503442708575
548983,h,2,8,0.2739739497020251
548983,h,2,9,0.2739739497020251
548983,h,2,10,0.23782203575959773
548983,h,2,11,-0.009277843270566303
548983,h,2,12,0.04029934279435072
548983,h,2,13,-0.045856150904591574
548983,h,2,14,0.06266215109031076
548983,h,2,15,0.13869754461208672
548983,h,2,16,0.11331241380121358
548983,h,2,17,0.07531311358860408
548983,h,2,18,0.18952360600941875
548983,h,2,19,0.23027862220893805
548983,h,2,20,0.09132030332363827
548983,h,2,21,0.09079895109165077
548983,h,2,22,0.086945059420092
548983,h,2,23,0.1416915741561576
548983,h,2,24,0.142876584278139
548983,h,2,25,0.06656376043550039
548983,h,2,26,0.06560085617396488
548983,h,2,27,-0.04058306026437388
548983,h,2,28,0.1543927113251325
548983,h,2,29,0.03995835839583865
548983,h,2,30,0.16253447649973762
548983,h,2,31,0.16149729599225424
548983,h,2,32,0.14213984257438084
548983,h,2,33,0.9112098387728348
548983,h,2,34,0.055404099798001684
548983,h,2,35,0.10431831025311267
548983,h,2,36,0.06937684313509059
548983,h,2,37,0.11255204071955777
548983,h,2,38,0.27597925844606724
548983,h,2,39,0.17391484057878148
548983,h,2,40,0.03713782195816182
548983,h,2,41,0.11926058108033662
548983,h,2,42,0.0315653302712906
548983,h,2,43,0.06381720282807056
548983,h,2,44,0.21222821507234294
548983,h,2,45,0.23542470867111595
548983,h,2,46,0.11186345112862123
548983,h,2,47,0.08603464684739724
548983,h,2,48,0.060838037835579374
548983,h,2,49,0.0529942178173598
548983,h,2,50,0.06836308840605014
548983,h,2,51,0.06110016616552827
548983,h,2,52,0.20539019904195568
548983,h,2,53,0.08758159909182783
548983,h,2,54,0.10332824249441436
548983,h,2,55,0.014839378079696763
548983,h,2,56,0.026313664090331007
548983,h,2,57,0.09232234786472404
548983,h,2,58,0.07323422322265712
548983,h,2,59,0.17195219818832386
548983,h,2,60,0.005598809108613216
548983,h,2,61,0.028198501700923483
548983,h,2,62,0.08081288293562104
548983,h,2,63,-0.002560859505357444
548983,h,2,64,0.08135905726960023
548983,h,2,65,0.013942605523645513
548983,h,2,66,0.10905170440042385
548983,h,2,67,0.03392587860305396
548983,h,2,68,0.10962677087804613
548983,h,2,69,0.13456450203145098
548983,h,2,70,0.030922570527951578
548983,h,2,71,0.01291459400563353
548983,h,2,72,0.0009427114233070688
548983,h,2,73,0.0638324972617041
548983,h,2,74,0.04437777531365805
548983,h,2,75,0.09466684503084159
548983,h,2,76,-0.012737551290286009
548983,h,2,77,0.019179884802599138
548983,h,2,78,0.0488179289448746
548983,h,2,79,0.026857448964512004
548983,h,2,80,0.1454368517009114
548983,h,2,81,0.13131092044036308
548983,h,2,82,0.034795980940094215
548983,h,2,83,0.16135335835426606
548983,h,2,84,0.05428621470613221
548983,h,2,85,0.010517322644608113
548983,h,2,86,0.141570051994288
548983,h,2,87,0.08622198768768624
548983,h,2,88,0.017202631592896516
548983,h,2,89,0.017202631592896516
548983,h,2,90,0.027196783482912462
548983,h,2,91,0.21388007169571896
548983,h,2,92,0.028208687958873508
548983,h,2,93,0.05106364253066235
548983,h,2,94,0.03587312076593744
548983,h,2,95,0.15064827734467418
548983,h,2,96,-0.009798701807712416
548983,h,2,97,0.0034794468736735105
548983,h,2,98,0.02914593254762334
548983,h,2,99,-0.00016146666041645893
548983,h,2,100,0.03856147665925669
548983,h,2,101,0.012897447062549106
548983,h,2,102,0.040554806812325594
548983,h,2,103,0.0683714725560473
548983,h,2,104,0.05318229481207212
548983,h,2,105,-0.013453786370494818
548983,h,2,106,0.0014577848581714473
548983,h,2,107,0.06685071470736392
548983,h,2,108,0.008198935915962753
548983,h,2,109,-0.016924664749842576
548983,h,2,110,0.016042478741821298
548983,h,2,111,0.08184018039259386
548983,h,2,112,0.12261907963431214
548983,h,2,113,0.04682126474184268
548983,h,2,114,0.024044913514177164
548983,h,2,115,0.04909556773129445
548983,h,2,116,0.03247267170453654
548983,h,2,117,0.3019405958419042
548983,h,2,118,0.035751361085212506
548983,h,2,119,0.19061069036523
548983,h,2,120,0.0930012520659297
548983,h,2,121,0.06150859432691368
548983,h,2,122,0.011507288356650026
548983,h,2,123,0.11438448314084627
548983,l,2,0,0.30087723751341205
548983,l,2,1,0.2346315832669941
548983,l,2,2,0.0799716688970561
548983,l,2,3,0.4070286716219946
548983,l,2,4,0.03681233437628443
548983,l,2,5,0.21062786891759297
548983,l,2,6,0.33872840404204524
548983,l,2,7,0.10003397008877912
548983,l,2,8,0.026314637984511804
548983,l,2,9,-0.030218501297681857
548983,l,2,10,-0.03871962678513701
548983,l,2,11,0.03345189253522569
548983,l,2,12,-0.007682565947029658
548983,l,2,13,0.12362688964434422
548983,l,2,14,0.1617197392170683
548983,l,2,15,0.24141887513145374
548983,l,2,16,0.16760410549140467
548983,l,2,17,0.10439656911785379
548983,l,2,18,0.18876568706299376
548983,l,2,19,-0.009412664086118721
548983,l,2,20,0.045705904836109014
548983,l,2,21,0.036663745606101375
548983,l,2,22,-0.019484803591594636
548983,l,2,23,0.09495776861776158
548983,l,2,24,0.01577822493343077
548983,l,2,25,0.056451524547463224
548983,l,2,26,0.3513878452279036
548983,l,2,27,0.04531124328796382
548983,l,2,28,0.15350577818714853
548983,l,2,29,0.13006578967944782
548983,l,2,30,0.027386151521293117
548983,l,2,31,0.07495997734553793
548983,l,2,32,0.04618207863594869
548983,l,2,33,0.09443507473061535
548983,l,2,34,0.11486863132037213
548983,l,2,35,0.191646390991093
548983,l,2,36,0.030978426656042658
548983,l,2,37,-0.012738111938690655
548983,l,2,38,0.059163922920024405
548983,l,2,39,0.10520399904269506
548983,l,2,40,0.17163792838110137
548983,l,2,41,0.1255027195343004
548983,l,2,42,-0.042551437521109604
548983,l,2,43,0.0920790401199167
548983,l,2,44,0.15691192092845166
548983,l,2,45,0.14983246943871176
548983,l,2,46,-0.053477334557026024
548983,l,2,47,0.01347017974394249
548983,l,2,48,0.027318401034328033
548983,l,2,49,-0.012909656411327783
548983,l,2,50,-0.001987879048568224
548983,l,2,51,0.10531602070612928
548983,l,2,52,0.11615547751370055
548983,l,2,53,0.06287454331200773
548983,l,2,54,0.0979434077978869
548983,l,2,55,-0.06515708958963688
548983,l,2,56,0.24248926036333182
548983,l,2,57,0.11507915408305162
548983,l,2,58,0.03084109016104646
548983,l,2,59,0.14838038074082147
548983,l,2,60,0.10529856823544208
548983,l,2,61,0.08547984483480038
548983,l,2,62,0.06595432578379133
548983,l,2,63,0.09683168555532456
548983,l,2,64,0.011354839717439414
548983,l,2,65,0.13192674391476877
548983,l,2,66,0.06564794665171166
548983,l,2,67,0.04664481059618058
548983,l,2,68,0.04664481059618058
548983,l,2,69,0.21040679396902565
548983,l,2,70,0.04087139569928311
548983,l,2,71,0.046352196103694294
548983,l,2,72,0.15483200974945974
548983,l,2,73,0.12671692749213992
548983,l,2,74,0.04441673190101832
548983,l,2,75,0.003980744507773065
548983,l,2,76,0.003250095775726431
548983,l,2,77,0.025213856691438486
548983,l,2,78,0.04375763004021118
548983,l,2,79,0.024101350088547524
548983,l,2,80,0.0012084759516700408
548983,l,2,81,0.07313729615840331
548983,l,2,82,0.05526301647170137
548983,l,2,83,0.07592811928297
548983,l,2,84,-0.00412100598632197
548983,l,2,85,0.010821777231217791
548983,l,2,86,0.07891440738824103
548983,l,2,87,-0.028413105882438495
548983,l,2,88,0.08076588421821142
548983,l,2,89,0.03076563226673915
548983,l,2,90,0.005708060685094121
548983,l,2,91,0.004137262247722308
548983,l,2,92,0.02007567340730513
548983,l,2,93,-0.02769449831204997
548983,l,2,94,0.03705783737392516
548983,l,2,95,0.1856110853319394
548983,l,2,96,0.013038485167706811
548983,l,2,97,0.03384763871805896
548983,l,2,98,0.10378081289578571
548983,l,2,99,0.05837052106512497
548983,l,2,100,0.008247950149469949
548983,l,2,101,0.048065810622257815
548983,l,2,102,0.08409930630825913
548983,l,2,103,0.07259388792181894
548983,l,2,104,0.0874608869059601
548983,l,2,105,0.06300155243081573
548983,l,2,106,0.03648270985829712
548983,l,2,107,0.08982774824872819
548983,l,2,108,0.026971075637043568
548983,l,2,109,0.041903346125035316
548983,l,2,110,-0.02980763149282455
548983,l,2,111,0.012479139488127825
548983,l,2,112,0.004712297265056557
548983,l,2,113,0.10908379657124122
548983,l,2,114,-0.013765284842529405
548983,h,3,0,0.48121165293534063
548983,h,3,1,0.11507972325044247
548983,h,3,2,0.09414442909224005
548983,h,3,3,0.446716356496511
548983,h,3,4,0.026514494674645218
548983,h,3,5,0.2668438624671515
548983,h,3,6,1.112120482901363
548983,h,3,7,0.4022920941918596
548983,h,3,8,0.22384245991572413
548983,h,3,9,0.020785069735906776
548983,h,3,10,0.04615556434445929
548983,h,3,11,0.16871353129632277
548983,h,3,12,0.01531201916708832
548983,h,3,13,-0.014507073868752118
548983,h,3,14,0.028263776686194675
548983,h,3,15,0.0473484075662845
548983,h,3,16,0.027852339407443416
548983,h,3,17,0.17616444686410043
548983,h,3,18,0.009366158294502621
548983,h,3,19,0.03492952601524989
548983,h,3,20,0.07913584136575355
548983,h,3,21,-0.005943661096234801
548983,h,3,22,0.024076004527594046
548983,h,3,23,-0.011102660178285186
548983,h,3,24,0.14085663676925914
548983,h,3,25,0.1089944736175974
548983,h,3,26,0.0764804468535075
548983,h,3,27,0.0742711081248782
548983,h,3,28,0.045131352339563696
548983,h,3,29,-0.0011556357244253371
548983,h,3,30,0.010383986052315667
548983,h,3,31,0.021157070358280593
548983,h,3,32,0.006124910957661695
548983,h,3,33,0.03657143702173303
548983,h,3,34,0.016224086374924555
548983,h,3,35,-0.012636916865682097
548983,h,3,36,-0.007391943973166883
548983,h,3,37,0.11512688728092654
