Plate	Well	Concentration	Luc	RL	OR	Odor	Date
6	51	100	1792	12272	1269	1330	112009
6	52	100	1598	7666	1277	1330	112009
6	53	100	1136	3040	1286	1330	112009
6	54	100	2318	12842	1295	1330	112009
6	55	100	2664	15746	1305	1330	112009
6	56	100	1580	7390	1314	1330	112009
6	57	100	1746	6536	1324	1330	112009
6	58	100	3048	17760	1336	1330	112009
6	59	100	1502	6646	1347	1330	112009
6	60	0	2378	6916	2878	9999	112009
6	61	100	2696	16230	1248	1330	112009
6	62	100	3252	27728	1258	1330	112009
6	63	100	2320	7506	1270	1330	112009
6	64	100	2634	19486	1278	1330	112009
6	65	100	4170	10218	1287	1330	112009
6	66	100	1902	6412	1296	1330	112009
6	67	100	2726	16776	1306	1330	112009
6	68	100	2738	12104	1315	1330	112009
6	69	100	3042	17262	1326	1330	112009
6	70	100	2810	17156	1337	1330	112009
6	71	100	2618	9486	1348	1330	112009
6	72	10	8344	6748	2878	1155	112009
6	73	100	2428	12492	1249	1330	112009
6	74	100	3204	22308	1259	1330	112009
6	75	100	2812	12628	1271	1330	112009
6	76	100	2696	9808	1279	1330	112009
6	77	100	2012	5518	1288	1330	112009
6	78	100	1782	5212	1297	1330	112009
6	79	100	3578	17900	1307	1330	112009
6	80	100	3182	17910	1316	1330	112009
6	81	100	2910	16426	1328	1330	112009
6	82	100	3732	19224	1338	1330	112009
6	83	100	3304	19706	1349	1330	112009
6	84	10	8578	6468	2878	1155	112009
6	85	100	3548	20266	1251	1330	112009
6	86	100	3054	25954	1261	1330	112009
6	87	100	2968	11436	1272	1330	112009
6	88	100	1756	7032	1281	1330	112009
6	89	100	2348	10150	1289	1330	112009
6	90	100	2050	8618	1298	1330	112009
6	91	100	3472	20972	1309	1330	112009
6	92	100	2870	17406	1318	1330	112009
6	93	100	2842	13188	1329	1330	112009
6	94	100	3352	16656	1339	1330	112009
6	95	100	3502	20918	1350	1330	112009
6	96	10	9096	6416	2878	1155	112009
7	1	100	2122	15000	1242	1331	112009
7	2	100	2368	17116	1252	1331	112009
7	3	100	1988	12142	1262	1331	112009
7	4	100	2034	10328	1273	1331	112009
7	5	100	1746	5918	1282	1331	112009
7	6	100	1266	3676	1291	1331	112009
7	7	100	1918	10850	1299	1331	112009
7	8	100	1036	4620	1310	1331	112009
7	9	100	2244	16020	1319	1331	112009
7	10	100	2040	11548	1330	1331	112009
7	11	100	2026	8134	1340	1331	112009
7	12	100	2590	17206	2319	1331	112009
7	13	100	2136	10668	1243	1331	112009
7	14	100	2732	13818	1254	1331	112009
7	15	100	2728	17254	1263	1331	112009
7	16	100	2548	11872	1274	1331	112009
7	17	100	2262	10270	1283	1331	112009
7	18	100	1050	6338	1292	1331	112009
7	19	100	2212	12784	1300	1331	112009
7	20	100	2456	16064	1311	1331	112009
7	21	100	2624	16962	1320	1331	112009
7	22	100	2452	15990	1333	1331	112009
7	23	100	1270	4916	1341	1331	112009
7	24	100	2874	8838	2214	1331	112009
7	25	100	2658	17070	1244	1331	112009
7	26	100	2328	11562	1255	1331	112009
7	27	100	2534	13504	1265	1331	112009
7	28	100	2490	15612	1275	1331	112009
7	29	100	2344	15174	1284	1331	112009
7	30	100	2372	14410	1293	1331	112009
7	31	100	2588	19170	1302	1331	112009
7	32	100	1198	5308	1312	1331	112009
7	33	100	2230	13774	1321	1331	112009
7	34	100	2310	12050	1334	1331	112009
7	35	100	1898	11050	1343	1331	112009
7	36	0	2712	4778	2878	9999	112009
7	37	100	2820	16672	1245	1331	112009
7	38	100	2724	15252	1256	1331	112009
7	39	100	3046	15568	1266	1331	112009
7	40	100	3042	12616	1276	1331	112009
7	41	100	2442	11694	1285	1331	112009
7	42	100	1412	3794	1294	1331	112009
7	43	100	2696	13118	1304	1331	112009
7	44	100	2262	16594	1313	1331	112009
7	45	100	1854	7012	1323	1331	112009
7	46	100	2292	17496	1335	1331	112009
7	47	100	1410	6006	1344	1331	112009
7	48	0	2564	5270	2878	9999	112009
7	49	100	2566	13830	1246	1331	112009
7	50	100	2932	15840	1257	1331	112009
7	51	100	2180	14330	1269	1331	112009
7	52	100	2210	7878	1277	1331	112009
7	53	100	1448	2858	1286	1331	112009
7	54	100	2448	11300	1295	1331	112009
7	55	100	2792	14028	1305	1331	112009
7	56	100	1324	6150	1314	1331	112009
7	57	100	1470	5418	1324	1331	112009
7	58	100	2844	15062	1336	1331	112009
7	59	100	1706	6584	1347	1331	112009
7	60	0	2962	5892	2878	9999	112009
7	61	100	2442	11812	1248	1331	112009
7	62	100	3974	23036	1258	1331	112009
7	63	100	2148	7382	1270	1331	112009
7	64	100	3156	15510	1278	1331	112009
7	65	100	2946	10276	1287	1331	112009
7	66	100	2012	6404	1296	1331	112009
7	67	100	2666	15270	1306	1331	112009
7	68	100	2350	9888	1315	1331	112009
7	69	100	2908	13884	1326	1331	112009
7	70	100	2604	13198	1337	1331	112009
7	71	100	2034	8526	1348	1331	112009
7	72	10	8260	4716	2878	1155	112009
7	73	100	2012	10040	1249	1331	112009
7	74	100	3394	17260	1259	1331	112009
7	75	100	2986	12320	1271	1331	112009
7	76	100	2444	9126	1279	1331	112009
7	77	100	2060	5900	1288	1331	112009
7	78	100	1820	5556	1297	1331	112009
7	79	100	3486	16164	1307	1331	112009
7	80	100	3136	15348	1316	1331	112009
7	81	100	2762	12602	1328	1331	112009
7	82	100	2890	18114	1338	1331	112009
7	83	100	3436	17118	1349	1331	112009
7	84	10	9706	6164	2878	1155	112009
7	85	100	3402	19486	1251	1331	112009
7	86	100	3740	20872	1261	1331	112009
7	87	100	2886	12544	1272	1331	112009
7	88	100	1520	5584	1281	1331	112009
7	89	100	2810	10060	1289	1331	112009
7	90	100	1848	8116	1298	1331	112009
7	91	100	3632	19310	1309	1331	112009
7	92	100	2520	13118	1318	1331	112009
7	93	100	2304	11028	1329	1331	112009
7	94	100	2810	14076	1339	1331	112009
7	95	100	3274	16042	1350	1331	112009
7	96	10	9686	6024	2878	1155	112009
8	1	100	2342	13588	1242	1332	112009
8	2	100	2308	12616	1252	1332	112009
8	3	100	1726	7374	1262	1332	112009
8	4	100	2032	7076	1273	1332	112009
8	5	100	1692	3754	1282	1332	112009
8	6	100	1182	2750	1291	1332	112009
8	7	100	1890	7130	1299	1332	112009
8	8	100	1020	4010	1310	1332	112009
8	9	100	2342	10638	1319	1332	112009
8	10	100	2236	10134	1330	1332	112009
8	11	100	1946	7258	1340	1332	112009
8	12	100	2838	12140	2319	1332	112009
8	13	100	2024	8922	1243	1332	112009
8	14	100	2390	9866	1254	1332	112009
8	15	100	2590	11472	1263	1332	112009
8	16	100	2190	9960	1274	1332	112009
8	17	100	2088	7292	1283	1332	112009
8	18	100	1318	5018	1292	1332	112009
8	19	100	2324	10334	1300	1332	112009
8	20	100	2558	11652	1311	1332	112009
8	21	100	2430	12622	1320	1332	112009
8	22	100	2680	11942	1333	1332	112009
8	23	100	1384	4548	1341	1332	112009
8	24	100	2850	8610	2214	1332	112009
8	25	100	2564	13428	1244	1332	112009
8	26	100	2270	9548	1255	1332	112009
8	27	100	2122	10666	1265	1332	112009
8	28	100	2674	10288	1275	1332	112009
8	29	100	2502	11332	1284	1332	112009
8	30	100	2590	11932	1293	1332	112009
8	31	100	2446	13186	1302	1332	112009
8	32	100	1300	4200	1312	1332	112009
8	33	100	2478	10806	1321	1332	112009
8	34	100	2484	8164	1334	1332	112009
8	35	100	1750	7470	1343	1332	112009
8	36	0	2370	4342	2878	9999	112009
8	37	100	2608	14278	1245	1332	112009
8	38	100	2638	11718	1256	1332	112009
8	39	100	2448	13606	1266	1332	112009
8	40	100	2600	9362	1276	1332	112009
8	41	100	1976	8154	1285	1332	112009
8	42	100	1220	3192	1294	1332	112009
8	43	100	2718	9926	1304	1332	112009
8	44	100	2318	13356	1313	1332	112009
8	45	100	1966	5678	1323	1332	112009
8	46	100	2716	13120	1335	1332	112009
8	47	100	1604	5276	1344	1332	112009
8	48	0	2520	4986	2878	9999	112009
8	49	100	2250	10160	1246	1332	112009
8	50	100	2834	11620	1257	1332	112009
8	51	100	2040	8302	1269	1332	112009
8	52	100	1824	6078	1277	1332	112009
8	53	100	1188	2496	1286	1332	112009
8	54	100	2254	9926	1295	1332	112009
8	55	100	3104	11442	1305	1332	112009
8	56	100	1356	5014	1314	1332	112009
8	57	100	1558	4508	1324	1332	112009
8	58	100	2938	13212	1336	1332	112009
8	59	100	1588	5186	1347	1332	112009
8	60	0	2684	4382	2878	9999	112009
8	61	100	2508	8408	1248	1332	112009
8	62	100	3138	17788	1258	1332	112009
8	63	100	2084	5660	1270	1332	112009
8	64	100	3106	12166	1278	1332	112009
8	65	100	4750	6794	1287	1332	112009
8	66	100	1862	5122	1296	1332	112009
8	67	100	2486	10002	1306	1332	112009
8	68	100	2494	8040	1315	1332	112009
8	69	100	2692	10184	1326	1332	112009
8	70	100	2206	9856	1337	1332	112009
8	71	100	2164	8034	1348	1332	112009
8	72	10	10444	4926	2878	1155	112009
8	73	100	2198	7670	1249	1332	112009
8	74	100	3442	13026	1259	1332	112009
8	75	100	2870	9488	1271	1332	112009
8	76	100	2310	6550	1279	1332	112009
8	77	100	1902	4360	1288	1332	112009
8	78	100	1484	3498	1297	1332	112009
8	79	100	2756	12118	1307	1332	112009
8	80	100	2872	11828	1316	1332	112009
8	81	100	2556	9922	1328	1332	112009
8	82	100	3116	13656	1338	1332	112009
8	83	100	2772	13280	1349	1332	112009
8	84	10	9456	4806	2878	1155	112009
8	85	100	3326	15334	1251	1332	112009
8	86	100	3482	14316	1261	1332	112009
8	87	100	2472	8508	1272	1332	112009
8	88	100	1510	4780	1281	1332	112009
8	89	100	2468	7904	1289	1332	112009
8	90	100	1996	5980	1298	1332	112009
8	91	100	3194	13072	1309	1332	112009
8	92	100	2522	10644	1318	1332	112009
8	93	100	2558	10304	1329	1332	112009
8	94	100	3128	12004	1339	1332	112009
8	95	100	4822	12122	1350	1332	112009
8	96	10	9560	4674	2878	1155	112009
9	1	100	2014	13008	1242	1333	112009
9	2	100	2170	12382	1252	1333	112009
9	3	100	1750	7546	1262	1333	112009
9	4	100	1786	6560	1273	1333	112009
9	5	100	1578	4136	1282	1333	112009
9	6	100	808	2470	1291	1333	112009
9	7	100	1752	6756	1299	1333	112009
9	8	100	972	3894	1310	1333	112009
9	9	100	2306	9042	1319	1333	112009
9	10	100	1954	8350	1330	1333	112009
9	11	100	1860	6912	1340	1333	112009
9	12	100	2234	13816	2319	1333	112009
9	13	100	1896	8782	1243	1333	112009
9	14	100	1938	10758	1254	1333	112009
9	15	100	2248	12130	1263	1333	112009
9	16	100	2302	9370	1274	1333	112009
9	17	100	1798	6910	1283	1333	112009
9	18	100	1300	4974	1292	1333	112009
9	19	100	1962	9440	1300	1333	112009
9	20	100	2124	11082	1311	1333	112009
9	21	100	2220	13282	1320	1333	112009
9	22	100	2484	11044	1333	1333	112009
9	23	100	1318	4310	1341	1333	112009
9	24	100	2410	7424	2214	1333	112009
9	25	100	2190	14206	1244	1333	112009
9	26	100	1736	11292	1255	1333	112009
9	27	100	2362	11268	1265	1333	112009
9	28	100	2144	11224	1275	1333	112009
9	29	100	2334	11860	1284	1333	112009
9	30	100	2144	13106	1293	1333	112009
9	31	100	2346	11698	1302	1333	112009
9	32	100	966	3754	1312	1333	112009
9	33	100	2094	10298	1321	1333	112009
9	34	100	2278	9108	1334	1333	112009
9	35	100	1752	8428	1343	1333	112009
9	36	0	2242	4180	2878	9999	112009
9	37	100	2336	13292	1245	1333	112009
9	38	100	2082	10904	1256	1333	112009
9	39	100	2432	13622	1266	1333	112009
9	40	100	2362	9002	1276	1333	112009
9	41	100	1866	9358	1285	1333	112009
9	42	100	1194	3222	1294	1333	112009
9	43	100	2160	10968	1304	1333	112009
9	44	100	2050	12446	1313	1333	112009
9	45	100	1784	5788	1323	1333	112009
9	46	100	2466	13742	1335	1333	112009
9	47	100	1280	5358	1344	1333	112009
9	48	0	2666	4112	2878	9999	112009
9	49	100	1996	11680	1246	1333	112009
9	50	100	2752	12666	1257	1333	112009
9	51	100	1686	8218	1269	1333	112009
9	52	100	1398	6398	1277	1333	112009
9	53	100	926	2260	1286	1333	112009
9	54	100	2056	9882	1295	1333	112009
9	55	100	2098	11678	1305	1333	112009
9	56	100	1430	5140	1314	1333	112009
9	57	100	1380	3988	1324	1333	112009
9	58	100	2312	13060	1336	1333	112009
9	59	100	1218	4780	1347	1333	112009
9	60	0	2780	4832	2878	9999	112009
9	61	100	2126	10434	1248	1333	112009
9	62	100	2506	17532	1258	1333	112009
9	63	100	1672	5810	1270	1333	112009
9	64	100	2172	12424	1278	1333	112009
9	65	100	3232	7084	1287	1333	112009
9	66	100	1492	4876	1296	1333	112009
9	67	100	2578	13048	1306	1333	112009
9	68	100	2318	9066	1315	1333	112009
9	69	100	3146	11732	1326	1333	112009
9	70	100	2340	10804	1337	1333	112009
9	71	100	2344	7206	1348	1333	112009
9	72	10	7764	4236	2878	1155	112009
9	73	100	2018	8940	1249	1333	112009
9	74	100	2832	15686	1259	1333	112009
9	75	100	2546	9608	1271	1333	112009
9	76	100	2124	6548	1279	1333	112009
9	77	100	1740	4898	1288	1333	112009
9	78	100	1390	3632	1297	1333	112009
9	79	100	2686	13890	1307	1333	112009
9	80	100	2728	13164	1316	1333	112009
9	81	100	2916	11048	1328	1333	112009
9	82	100	3002	12596	1338	1333	112009
9	83	100	2950	14378	1349	1333	112009
9	84	10	8802	4732	2878	1155	112009
9	85	100	2940	16914	1251	1333	112009
9	86	100	2820	16836	1261	1333	112009
9	87	100	2686	9114	1272	1333	112009
9	88	100	1428	4722	1281	1333	112009
9	89	100	2214	7210	1289	1333	112009
9	90	100	1760	5754	1298	1333	112009
9	91	100	3142	16078	1309	1333	112009
9	92	100	2432	11602	1318	1333	112009
9	93	100	2548	10404	1329	1333	112009
9	94	100	2738	13228	1339	1333	112009
9	95	100	3400	13902	1350	1333	112009
9	96	10	8856	4960	2878	1155	112009
10	1	100	1814	11690	1242	1334	112009
10	2	100	1762	12514	1252	1334	112009
10	3	100	1560	7296	1262	1334	112009
10	4	100	1636	7380	1273	1334	112009
10	5	100	1728	3814	1282	1334	112009
10	6	100	952	2628	1291	1334	112009
10	7	100	1762	6834	1299	1334	112009
10	8	100	898	3538	1310	1334	112009
10	9	100	1778	10304	1319	1334	112009
10	10	100	2002	10108	1330	1334	112009
10	11	100	1642	6628	1340	1334	112009
10	12	100	2294	14658	2319	1334	112009
10	13	100	1768	8244	1243	1334	112009
10	14	100	2310	10170	1254	1334	112009
10	15	100	2044	12060	1263	1334	112009
10	16	100	2138	9436	1274	1334	112009
10	17	100	2014	7576	1283	1334	112009
10	18	100	1058	5432	1292	1334	112009
10	19	100	1912	9224	1300	1334	112009
10	20	100	1966	12306	1311	1334	112009
10	21	100	2162	12576	1320	1334	112009
10	22	100	2430	12384	1333	1334	112009
10	23	100	1242	4154	1341	1334	112009
10	24	100	2730	7306	2214	1334	112009
10	25	100	2236	12980	1244	1334	112009
10	26	100	2190	10226	1255	1334	112009
10	27	100	2154	11234	1265	1334	112009
10	28	100	2260	11506	1275	1334	112009
10	29	100	2232	11586	1284	1334	112009
10	30	100	2102	10776	1293	1334	112009
10	31	100	2204	12496	1302	1334	112009
10	32	100	1168	4106	1312	1334	112009
10	33	100	2364	10568	1321	1334	112009
10	34	100	2130	10306	1334	1334	112009
10	35	100	1596	8490	1343	1334	112009
10	36	0	2374	4284	2878	9999	112009
10	37	100	2264	12478	1245	1334	112009
10	38	100	2204	11578	1256	1334	112009
10	39	100	2284	14936	1266	1334	112009
10	40	100	2014	9316	1276	1334	112009
10	41	100	2168	9402	1285	1334	112009
10	42	100	1152	3306	1294	1334	112009
10	43	100	2398	12248	1304	1334	112009
10	44	100	2346	12238	1313	1334	112009
10	45	100	1834	6068	1323	1334	112009
10	46	100	2476	13018	1335	1334	112009
10	47	100	1386	5500	1344	1334	112009
10	48	0	2762	4838	2878	9999	112009
10	49	100	1884	10670	1246	1334	112009
10	50	100	2436	11430	1257	1334	112009
10	51	100	1770	9470	1269	1334	112009
10	52	100	1474	5736	1277	1334	112009
10	53	100	848	2348	1286	1334	112009
10	54	100	1828	9420	1295	1334	112009
10	55	100	2294	11506	1305	1334	112009
10	56	100	1522	5124	1314	1334	112009
10	57	100	1360	4492	1324	1334	112009
10	58	100	2470	12188	1336	1334	112009
10	59	100	1388	6166	1347	1334	112009
10	60	0	3088	4674	2878	9999	112009
10	61	100	2190	9516	1248	1334	112009
10	62	100	2688	18416	1258	1334	112009
10	63	100	1748	5732	1270	1334	112009
10	64	100	2558	12066	1278	1334	112009
10	65	100	2562	7566	1287	1334	112009
10	66	100	1682	4648	1296	1334	112009
10	67	100	2628	12510	1306	1334	112009
10	68	100	2060	9338	1315	1334	112009
10	69	100	2880	13388	1326	1334	112009
10	70	100	2378	11414	1337	1334	112009
10	71	100	2328	7760	1348	1334	112009
10	72	10	8326	4646	2878	1155	112009
10	73	100	1872	6984	1249	1334	112009
10	74	100	2900	14018	1259	1334	112009
10	75	100	2514	11108	1271	1334	112009
10	76	100	1956	6478	1279	1334	112009
10	77	100	1778	4844	1288	1334	112009
10	78	100	1560	4178	1297	1334	112009
10	79	100	3212	14160	1307	1334	112009
10	80	100	2772	14744	1316	1334	112009
10	81	100	2490	10236	1328	1334	112009
10	82	100	2936	14290	1338	1334	112009
10	83	100	2892	15418	1349	1334	112009
10	84	10	9322	5098	2878	1155	112009
10	85	100	2936	16598	1251	1334	112009
10	86	100	2800	16268	1261	1334	112009
10	87	100	2402	9336	1272	1334	112009
10	88	100	1406	5154	1281	1334	112009
10	89	100	2028	6972	1289	1334	112009
10	90	100	1538	6716	1298	1334	112009
10	91	100	2784	15660	1309	1334	112009
10	92	100	2312	11716	1318	1334	112009
10	93	100	2518	8934	1329	1334	112009
10	94	100	2362	12792	1339	1334	112009
10	95	100	2744	14636	1350	1334	112009
10	96	10	8862	4824	2878	1155	112009
11	1	100	1930	14454	1242	1335	112009
11	2	100	2100	14894	1252	1335	112009
11	3	100	1762	8362	1262	1335	112009
11	4	100	2004	7830	1273	1335	112009
11	5	100	1540	3728	1282	1335	112009
11	6	100	1050	2894	1291	1335	112009
11	7	100	1774	7284	1299	1335	112009
11	8	100	1168	4022	1310	1335	112009
11	9	100	2186	10938	1319	1335	112009
11	10	100	1998	10238	1330	1335	112009
11	11	100	1804	7084	1340	1335	112009
11	12	100	2816	14978	2319	1335	112009
11	13	100	1682	8610	1243	1335	112009
11	14	100	2074	12816	1254	1335	112009
11	15	100	2368	14532	1263	1335	112009
11	16	100	2080	11154	1274	1335	112009
11	17	100	2048	8174	1283	1335	112009
11	18	100	1290	5898	1292	1335	112009
11	19	100	2238	10316	1300	1335	112009
11	20	100	2182	13428	1311	1335	112009
11	21	100	2200	12454	1320	1335	112009
11	22	100	2682	13904	1333	1335	112009
11	23	100	1214	4650	1341	1335	112009
11	24	100	2340	6842	2214	1335	112009
11	25	100	2330	15988	1244	1335	112009
11	26	100	1890	12326	1255	1335	112009
11	27	100	2192	11678	1265	1335	112009
11	28	100	2286	11432	1275	1335	112009
11	29	100	2258	12318	1284	1335	112009
11	30	100	2260	12030	1293	1335	112009
11	31	100	2252	13718	1302	1335	112009
11	32	100	1228	4644	1312	1335	112009
11	33	100	2108	12012	1321	1335	112009
11	34	100	2150	10582	1334	1335	112009
11	35	100	1720	9270	1343	1335	112009
11	36	0	2336	4374	2878	9999	112009
11	37	100	2210	12770	1245	1335	112009
11	38	100	2352	11526	1256	1335	112009
11	39	100	2664	16714	1266	1335	112009
11	40	100	2342	10312	1276	1335	112009
11	41	100	2280	9622	1285	1335	112009
11	42	100	1154	2814	1294	1335	112009
11	43	100	2422	12582	1304	1335	112009
11	44	100	2478	14042	1313	1335	112009
11	45	100	1812	6004	1323	1335	112009
11	46	100	2158	15186	1335	1335	112009
11	47	100	1200	5326	1344	1335	112009
11	48	0	2438	4838	2878	9999	112009
11	49	100	1922	10322	1246	1335	112009
11	50	100	2244	12248	1257	1335	112009
11	51	100	1908	9790	1269	1335	112009
11	52	100	1762	6308	1277	1335	112009
11	53	100	1028	2570	1286	1335	112009
11	54	100	2284	9774	1295	1335	112009
11	55	100	2580	12626	1305	1335	112009
11	56	100	1486	5742	1314	1335	112009
11	57	100	1382	5394	1324	1335	112009
11	58	100	2808	13168	1336	1335	112009
11	59	100	1376	5238	1347	1335	112009
11	60	0	2660	4378	2878	9999	112009
11	61	100	2064	9230	1248	1335	112009
11	62	100	2284	17672	1258	1335	112009
11	63	100	1676	5498	1270	1335	112009
11	64	100	2344	12516	1278	1335	112009
11	65	100	5850	8510	1287	1335	112009
11	66	100	1740	4852	1296	1335	112009
11	67	100	2660	13582	1306	1335	112009
11	68	100	1970	9128	1315	1335	112009
11	69	100	2796	11594	1326	1335	112009
11	70	100	2194	10936	1337	1335	112009
11	71	100	2276	8248	1348	1335	112009
11	72	10	8256	4614	2878	1155	112009
11	73	100	1868	7652	1249	1335	112009
11	74	100	2504	12844	1259	1335	112009
11	75	100	2568	9464	1271	1335	112009
11	76	100	2230	7382	1279	1335	112009
11	77	100	1662	4654	1288	1335	112009
11	78	100	1728	4596	1297	1335	112009
11	79	100	3076	15060	1307	1335	112009
11	80	100	3002	13758	1316	1335	112009
11	81	100	2566	11796	1328	1335	112009
11	82	100	3376	14128	1338	1335	112009
11	83	100	2930	14372	1349	1335	112009
11	84	10	9564	5064	2878	1155	112009
11	85	100	3478	18232	1251	1335	112009
11	86	100	2988	17564	1261	1335	112009
11	87	100	2390	9584	1272	1335	112009
11	88	100	1590	5234	1281	1335	112009
11	89	100	2740	8092	1289	1335	112009
11	90	100	2052	6588	1298	1335	112009
11	91	100	3428	18020	1309	1335	112009
11	92	100	2826	13264	1318	1335	112009
11	93	100	2656	9808	1329	1335	112009
11	94	100	2780	12738	1339	1335	112009
11	95	100	2998	15650	1350	1335	112009
11	96	10	9092	4798	2878	1155	112009
12	1	0	1956	17152	1242	9999	112009
12	2	0	2278	16204	1252	9999	112009
12	3	0	2188	11018	1262	9999	112009
12	4	0	1538	8380	1273	9999	112009
12	5	0	1586	4904	1282	9999	112009
12	6	0	1044	2994	1291	9999	112009
12	7	0	1746	10724	1299	9999	112009
12	8	0	956	4234	1310	9999	112009
12	9	0	1986	11314	1319	9999	112009
12	10	0	2318	11724	1330	9999	112009
12	11	0	2080	8658	1340	9999	112009
12	12	0	2778	16224	2319	9999	112009
12	13	0	2190	10598	1243	9999	112009
12	14	0	2444	12258	1254	9999	112009
12	15	0	2104	13052	1263	9999	112009
12	16	0	2258	13112	1274	9999	112009
12	17	0	1952	8310	1283	9999	112009
12	18	0	1164	6558	1292	9999	112009
12	19	0	2018	13644	1300	9999	112009
12	20	0	2278	15456	1311	9999	112009
12	21	0	2078	14842	1320	9999	112009
12	22	0	2450	14338	1333	9999	112009
12	23	0	1316	4562	1341	9999	112009
12	24	0	2386	8494	2214	9999	112009
12	25	0	2672	16948	1244	9999	112009
12	26	0	2374	12738	1255	9999	112009
12	27	0	2406	15110	1265	9999	112009
12	28	0	2334	14678	1275	9999	112009
12	29	0	2436	16432	1284	9999	112009
12	30	0	2336	16568	1293	9999	112009
12	31	0	2188	16752	1302	9999	112009
12	32	0	1204	5026	1312	9999	112009
12	33	0	2586	13748	1321	9999	112009
12	34	0	2366	11572	1334	9999	112009
12	35	0	1694	8572	1343	9999	112009
12	36	0	3220	4518	2878	9999	112009
12	37	0	2792	16160	1245	9999	112009
12	38	0	2678	13268	1256	9999	112009
12	39	0	2316	15630	1266	9999	112009
12	40	0	2452	12574	1276	9999	112009
12	41	0	2562	12032	1285	9999	112009
12	42	0	1306	3840	1294	9999	112009
12	43	0	2402	13310	1304	9999	112009
12	44	0	2436	16498	1313	9999	112009
