CID,UID,Pleasant,Volatile,WeakStrong,Bitter,Chemical,Spice,Sweet,FreshRotten,CleanDirty,Burnt,Fruity,Develops,Garlic
638011,7954,69,62,39,38,62,59,56,50,75,1,59,41,1
638011,7955,46,80,86,23,92,17,60,74,69,30,76,67,13
638011,7957,79,60,64,29,60,37,76,78,77,36,79,37,8
638011,7959,56,50,64,34,57,63,2,57,62,2,55,50,2
638011,7961,76,68,91,66,68,57,89,74,59,6,74,78,1
638011,7962,50,49,50,51,82,76,75,42,50,8,78,50,5
638011,7965,96,41,74,18,8,71,95,97,97,14,97,96,8
638011,7967,67,50,62,64,59,58,12,62,60,26,29,56,19
638011,7968,44,86,7,5,84,5,55,65,44,6,86,19,2
638011,7969,50,50,50,50,50,50,50,50,50,50,17,50,50
638011,7970,79,50,50,15,25,27,78,77,76,4,81,66,19
638011,7971,57,41,60,54,66,58,69,67,73,1,73,66,1
638011,7972,71,67,65,1,80,65,66,93,84,38,68,35,1
638011,7973,100,35,93,17,67,70,58,86,91,15,73,34,28
638011,7974,84,37,67,3,12,10,32,89,73,8,83,84,2
638011,7975,29,77,55,50,92,15,53,48,46,14,63,37,5
638011,7977,2,70,1,71,69,65,22,29,25,61,22,13,50
638011,7978,42,82,24,14,55,18,74,65,65,1,69,20,1
638011,7979,33,93,22,42,63,61,33,30,68,88,55,64,37
638011,7980,76,50,58,4,15,56,27,77,73,8,60,53,14
638011,7981,100,72,57,1,17,37,64,100,100,1,76,27,37
638011,7983,61,43,50,31,33,31,62,61,54,33,65,50,25
638011,7985,57,72,66,1,100,1,77,63,67,1,64,77,1
638011,7986,72,50,62,28,57,1,72,61,74,1,59,50,1
638011,7987,85,90,58,31,40,31,68,88,72,32,70,36,6
638011,7991,28,49,1,58,51,43,54,45,44,61,53,35,52
638011,7992,81,46,56,18,21,33,39,76,82,30,73,64,8
638011,7994,51,54,50,31,56,36,56,60,51,36,59,49,35
638011,7997,89,27,57,1,16,1,17,100,100,1,73,27,1
638011,7998,70,69,64,59,36,40,56,84,63,35,84,66,28
638011,7999,54,2,30,2,62,3,64,69,81,1,58,43,2
638011,8000,40,34,71,1,81,71,1,69,75,4,64,25,20
638011,8002,79,1,80,1,1,23,1,76,94,1,88,1,84
638011,8004,78,96,93,22,67,94,80,63,74,6,87,95,17
638011,8007,72,1,77,1,1,1,20,99,100,1,86,100,1
638011,8009,82,50,50,18,10,32,50,86,77,11,87,81,1
638011,8013,4,82,91,12,76,95,2,28,18,82,1,29,50
638011,8017,89,75,11,58,1,24,77,87,99,15,100,71,1
638011,8022,29,62,59,23,82,59,32,37,69,75,60,62,1
638011,8026,91,35,72,33,19,22,80,77,85,20,68,25,24
638011,8027,59,75,61,1,1,1,1,59,75,1,100,11,1
638011,8029,80,32,27,26,30,27,18,64,71,33,61,32,9
638011,8030,22,78,63,65,74,50,5,11,24,64,41,27,15
638011,8031,46,53,56,46,45,41,66,56,57,44,70,42,16
638011,8034,67,50,50,1,23,1,50,63,50,1,7,12,1
638011,8038,71,43,36,1,5,1,61,64,50,1,66,61,1
638011,8041,60,50,50,50,46,43,43,61,59,50,82,60,32
638011,8042,36,94,18,16,77,16,5,66,39,93,1,91,1
638011,8044,67,31,66,42,56,59,67,75,77,13,79,63,3
638011,8047,53,57,46,48,47,46,49,54,54,45,53,52,45
638011,8054,88,27,64,33,66,18,73,87,100,25,100,66,1
638011,8058,41,54,47,37,47,50,83,61,58,54,81,41,28
638011,8064,79,50,59,18,37,26,21,69,75,22,74,59,4
638011,8065,96,1,64,9,21,12,85,93,98,2,100,50,1
638011,8066,26,58,62,61,63,32,95,52,53,45,53,60,6
638011,8069,76,93,74,60,55,26,71,69,72,14,76,49,22
638011,8071,56,46,81,56,84,100,50,60,75,19,59,84,1
638011,8075,80,39,81,60,33,41,58,80,72,34,82,48,37
638011,8076,63,63,62,17,56,1,64,73,74,6,63,58,20
638011,8083,64,72,51,37,37,31,34,50,50,21,62,50,24
638011,8085,65,66,42,43,42,18,19,52,64,24,61,50,2
638011,8086,98,95,8,7,1,5,74,94,93,1,87,8,1
638011,8091,56,60,41,60,70,56,62,65,42,59,17,63,2
638011,8095,32,37,81,70,1,1,30,82,37,28,61,1,24
638011,8100,50,27,1,20,81,73,76,41,65,50,65,50,20
638011,8104,40,40,64,32,85,19,69,50,68,19,35,33,26
638011,8108,73,90,50,24,71,1,79,92,100,1,100,1,3
638011,8111,43,54,63,57,29,56,5,55,57,58,76,41,33
638011,8116,59,61,67,57,56,36,38,64,68,35,71,33,22
638011,8117,61,75,67,9,56,1,62,45,54,1,78,37,1
638011,8120,39,1,98,99,60,93,14,4,74,35,25,100,69
638011,8121,11,68,64,35,64,62,72,24,70,65,66,62,18
638011,8122,54,4,72,28,53,10,12,52,67,5,53,64,3
638011,8125,82,69,63,14,58,26,62,79,79,1,100,70,1
638011,8127,54,54,44,59,36,10,54,66,57,1,59,53,1
638011,8128,50,50,50,50,50,50,50,50,50,50,98,50,50
638011,8129,52,50,54,43,59,33,55,53,59,36,53,43,25
638011,8130,83,1,50,1,1,24,50,51,72,1,26,50,1
638011,8135,97,76,57,8,60,17,16,93,76,3,84,83,3
638011,8141,81,68,59,11,50,7,50,95,94,1,100,25,9
638011,8143,6,54,53,53,95,3,2,50,50,42,2,50,4
638011,8145,29,30,58,2,62,2,59,50,75,1,60,25,2
638011,8155,50,28,31,2,1,1,72,50,37,2,51,50,3
638011,8158,100,86,65,1,68,9,64,100,100,1,79,30,1
638011,8159,52,31,61,32,21,73,14,73,64,27,64,60,29
638011,8166,68,34,74,28,22,84,75,71,73,74,86,77,26
638011,8168,33,22,45,56,66,50,42,39,30,56,54,45,60
638011,8173,86,82,36,1,1,1,1,100,67,1,77,50,1
638011,8175,36,45,58,53,68,54,20,35,50,38,45,47,43
638011,8176,68,56,56,60,35,58,36,76,65,1,78,59,29
638011,8179,80,1,31,1,56,1,59,50,87,1,51,54,1
638011,8181,57,52,48,20,44,14,57,70,63,20,63,43,19
638011,8182,50,50,3,1,3,2,5,50,73,3,5,2,3
638011,8183,82,89,89,1,31,1,100,100,100,1,100,77,1
638011,8185,84,50,69,55,63,23,69,98,77,4,78,65,4
638011,8187,98,8,50,2,11,50,50,99,97,4,50,82,2
638011,8188,57,51,22,12,39,56,44,66,56,17,66,44,23
638011,8190,75,70,79,37,61,57,63,72,73,22,84,64,12
638011,8192,31,1,36,92,60,65,1,31,39,1,1,57,1
638011,8193,64,50,50,68,58,72,67,51,77,90,9,88,13
638011,8194,57,75,22,20,83,15,67,73,69,6,59,65,1
638011,8195,82,30,95,5,5,82,74,100,95,1,90,91,1
638011,8200,84,70,71,3,71,5,81,71,83,9,77,74,4
638011,8203,98,70,85,1,13,2,64,99,91,1,75,27,1
638011,8204,75,92,96,70,43,78,30,93,93,10,66,84,32
638011,8205,91,76,61,12,16,54,10,92,92,12,58,14,7
638011,8206,50,50,36,54,59,54,50,63,69,50,63,50,50
638011,8211,90,65,82,19,34,23,63,88,88,3,93,41,3
638011,8212,12,15,38,32,29,27,37,51,53,4,55,33,2
638011,8214,43,76,90,20,40,34,7,74,33,37,81,67,33
638011,8220,71,93,79,58,85,69,58,80,83,13,64,80,21
638011,8221,78,61,49,2,36,2,92,91,100,3,100,80,2
638011,8224,70,11,1,14,100,1,43,61,79,1,79,20,1
638011,8225,50,2,50,2,1,3,50,50,50,2,99,2,2
638011,8226,83,50,74,50,10,70,85,62,77,50,82,72,1
638011,8228,92,90,35,9,58,54,56,92,95,2,94,22,2
638011,8229,87,65,66,6,71,11,35,90,91,21,44,42,2
638011,8232,92,35,78,19,54,86,61,66,87,5,79,27,9
638011,8233,44,33,58,31,63,42,41,43,56,38,45,58,28
638011,8234,24,50,31,2,90,2,3,56,50,2,2,50,2
638011,8238,6,21,88,70,72,80,9,30,30,77,1,86,1
638011,8240,81,53,61,34,25,53,55,75,78,28,62,61,21
638011,8241,50,50,50,15,75,18,58,42,50,1,66,50,12
638011,8243,50,50,55,53,53,53,58,55,54,53,58,54,54
638011,8244,87,5,83,1,1,1,32,93,98,1,100,93,4
638011,8246,70,78,61,13,39,60,32,57,59,1,44,79,1
638011,8247,32,56,52,69,70,64,33,73,68,32,72,66,33
638011,8250,81,56,68,57,21,82,83,50,78,15,87,37,11
638011,8251,64,45,62,25,54,23,66,68,66,24,73,65,25
638011,8253,30,30,33,31,3,35,2,28,75,1,9,26,6
638011,8255,91,52,64,1,5,1,89,92,97,1,99,85,1
638011,8256,77,50,50,6,82,50,65,50,82,10,78,4,6
638011,8257,50,82,83,17,81,84,43,63,56,49,69,25,53
638011,8264,40,39,80,1,6,1,41,97,58,1,85,67,2
638011,8267,74,98,71,59,61,80,54,86,76,1,53,84,51
638011,8270,17,93,15,80,33,15,12,40,23,20,17,73,23
638011,8271,50,50,66,50,66,50,50,50,32,29,50,50,67
638011,8276,39,50,19,2,83,16,1,50,50,52,10,36,12
638011,8277,66,29,75,2,4,29,91,91,99,1,98,80,2
638011,8281,1,27,86,33,64,56,1,21,26,34,1,18,1
638011,8283,87,97,13,2,64,3,28,82,79,2,90,55,2
638011,8285,60,54,53,54,30,28,62,65,60,44,60,41,8
638011,8287,72,5,95,97,72,69,92,96,94,5,64,78,4
638011,8289,74,79,63,16,38,19,79,80,80,16,77,79,4
638011,8291,33,32,45,23,54,11,43,44,65,17,18,73,40
638011,8293,89,71,57,28,26,13,60,87,82,1,87,77,12
638011,8296,39,66,63,62,73,36,1,67,36,62,1,40,39
638011,8299,88,68,75,24,25,25,92,80,82,30,92,70,22
638011,8300,11,93,30,66,77,81,70,93,50,1,71,29,1
638011,8302,62,67,10,58,63,29,58,21,71,23,64,37,20
638011,8305,58,69,55,40,32,35,76,72,80,29,37,34,3
638011,8307,88,39,69,28,53,27,54,95,100,39,100,37,1
638011,8308,64,60,34,32,65,36,59,63,64,28,55,50,2
638011,8309,87,86,11,1,18,1,76,71,73,1,86,23,1
638011,8313,52,20,83,47,48,35,92,72,53,3,97,40,2
638011,8314,58,61,39,1,57,62,56,54,57,1,57,34,1
638011,8315,100,100,16,1,1,2,1,99,99,3,100,3,100
638011,8316,80,81,50,57,9,19,55,72,58,6,75,95,3
638011,8317,90,25,76,15,19,77,76,86,95,12,95,71,11
638011,8324,29,42,40,50,53,60,27,32,38,68,26,44,63
638011,8326,85,56,55,42,22,40,54,63,77,1,79,44,1
638011,8330,50,50,1,50,50,50,50,50,50,50,50,50,50
638011,8334,45,59,58,30,36,44,45,44,54,26,61,36,14
638011,8335,60,24,53,1,86,32,67,67,81,35,60,2,1
638011,8338,61,67,50,59,66,57,44,64,66,60,58,66,36
638011,8340,32,71,91,16,19,73,66,84,81,5,54,60,1
638011,8342,88,62,71,5,24,56,72,88,73,6,95,90,31
638011,8346,62,78,80,11,65,83,65,23,40,57,65,67,50
638011,8347,27,28,62,70,92,42,54,28,36,37,34,79,23
638011,8351,72,64,41,55,30,23,64,65,69,32,65,25,23
638011,8353,23,38,68,59,63,82,29,50,33,26,27,68,30
638011,8354,6,76,73,65,77,20,30,63,63,22,56,55,47
638011,8358,36,60,64,69,64,39,1,38,53,1,1,32,1
638011,8361,62,61,79,84,62,2,7,58,57,2,2,20,2
638011,8362,63,50,57,35,45,44,56,55,61,17,59,50,24
638011,8363,27,50,29,50,72,50,50,37,50,50,50,50,50
638011,8364,59,44,59,29,63,40,68,39,59,34,59,62,28
638011,8365,53,55,52,47,54,47,56,59,52,34,69,50,42
638011,8367,50,50,80,50,91,50,50,50,34,50,50,50,50
638011,8368,81,58,74,55,14,59,74,43,53,32,84,58,4
638011,8369,50,61,54,9,48,46,41,50,51,35,53,53,21
638011,8370,55,50,50,50,55,50,50,50,50,50,58,50,50
638011,8372,69,52,56,45,65,52,68,64,68,50,80,68,4
638011,8373,95,22,88,26,70,25,50,65,93,7,87,20,1
638011,8374,70,86,11,15,83,75,74,100,87,1,78,11,1
638011,8379,70,89,27,3,20,1,78,75,84,1,71,18,1
638011,8381,41,51,50,46,53,43,53,50,50,50,53,48,50
638011,8383,15,58,5,1,78,18,100,13,33,19,100,27,1
638011,8385,37,34,63,38,10,22,60,38,37,50,86,50,50
638011,8388,1,53,59,51,54,57,1,1,7,1,50,42,31
638011,8390,45,59,83,44,57,46,37,41,45,2,25,6,3
638011,8391,68,43,55,31,21,43,68,57,56,25,59,49,19
638011,8392,83,62,63,22,52,33,88,78,88,26,91,58,35
638011,8394,55,41,72,44,50,50,51,50,50,50,60,59,50
638011,8400,100,78,100,1,1,1,100,100,100,1,100,100,1
638011,8402,57,76,60,32,57,57,39,58,61,36,66,62,15
638011,8403,95,56,68,42,57,50,60,50,68,2,56,50,2
638011,8404,82,61,63,63,63,64,78,87,93,68,99,83,20
638011,8407,24,68,3,3,2,2,56,50,57,2,64,17,1
638011,8408,53,64,73,57,61,75,38,40,41,73,42,59,67
638011,8409,64,15,100,1,1,14,1,71,72,1,100,100,1
638011,8410,52,55,63,12,50,14,66,57,57,11,78,41,16
638011,8413,59,54,73,62,15,59,39,69,63,52,97,71,4
638011,8414,68,100,15,7,80,30,50,50,85,1,59,1,1
638011,8415,91,55,74,78,33,33,43,91,85,54,92,89,23
638011,8416,99,100,2,2,2,2,99,98,98,2,99,2,2
638011,8417,84,74,72,9,69,61,12,66,77,1,74,70,10
638011,8419,65,23,61,5,18,50,68,70,73,8,70,34,1
638011,8421,18,66,75,63,66,76,2,34,58,54,2,59,27
638011,8422,56,61,56,37,60,45,63,60,62,45,44,64,43
638011,8424,76,74,64,1,60,24,84,82,92,18,83,20,1
638011,8425,40,50,71,59,68,46,62,30,41,41,29,45,41
638011,8426,84,21,60,13,22,28,76,81,86,24,74,50,18
638011,8427,84,1,70,1,65,37,64,76,100,1,62,1,1
638011,8430,46,66,83,1,100,100,87,72,89,1,74,75,1
638011,8433,37,29,60,61,72,28,64,38,37,62,36,41,33
638011,8435,99,2,34,2,41,2,96,89,81,1,98,15,50
638011,8437,80,97,1,1,77,1,100,58,67,1,79,83,1
638011,8438,85,6,85,3,3,2,47,70,96,2,57,50,2
638011,8439,74,67,3,6,71,65,6,80,93,3,63,67,2
638011,8440,81,55,49,11,59,22,64,75,87,6,71,51,5
638011,8441,75,50,50,50,50,50,72,50,50,50,79,50,50
638011,8443,59,72,61,66,80,82,2,58,87,1,4,19,2
638011,8444,79,61,62,5,9,4,7,83,5,6,61,36,6
638011,8445,43,22,68,14,45,16,27,60,70,3,84,60,2
638011,8446,75,46,72,35,32,40,55,63,84,22,80,42,10
638011,8447,73,68,74,22,55,57,57,69,72,15,66,82,16
638011,8448,59,56,47,58,82,23,52,86,88,11,59,44,2
638011,8449,100,31,77,11,28,62,84,96,67,9,99,74,3
638011,8450,68,40,33,33,57,39,40,58,41,27,60,41,8
638011,8451,43,31,55,31,43,17,57,41,61,34,59,34,34
638011,8453,32,40,38,50,83,73,18,39,69,66,41,41,22
638011,8454,92,85,73,70,20,30,35,88,90,17,37,86,12
638011,8458,29,51,41,61,61,1,51,40,50,1,1,68,1
638011,8459,100,50,91,8,1,12,100,98,97,2,88,50,5
638011,8460,56,60,83,34,62,88,45,56,77,52,54,42,3
638011,8461,77,59,25,19,38,61,67,69,89,15,84,19,1
638011,8462,74,44,27,55,47,1,43,100,100,1,79,32,1
638011,8465,71,62,41,16,65,55,70,63,70,9,68,34,9
638011,8466,67,92,59,1,16,1,67,78,80,1,76,32,1
638011,8467,58,76,18,13,60,11,60,66,69,13,80,18,9
638011,8468,51,50,93,28,62,50,78,86,67,5,86,50,1
638011,8471,62,80,49,11,16,50,13,50,77,11,50,50,13
638011,8472,33,52,80,1,68,1,59,78,82,1,52,54,1
638011,8473,77,100,100,50,50,50,1,100,100,1,100,50,1
638011,8475,44,43,35,44,76,54,59,58,65,43,16,31,20
638011,8476,2,50,50,19,73,2,2,24,22,50,2,24,2
638011,8479,16,56,99,34,99,62,54,27,33,67,99,67,12
638011,8480,56,21,88,21,89,1,18,88,71,1,100,81,1
638011,8481,99,50,74,2,2,2,72,99,99,2,50,74,2
638011,8482,62,11,31,22,22,7,10,59,82,11,71,8,9
638011,8486,31,40,58,65,37,60,7,57,88,24,84,50,39
638011,8487,55,53,72,14,66,54,80,71,67,10,82,55,13
638011,8494,87,92,83,54,87,62,9,95,95,2,96,30,2
638011,8495,100,74,64,1,1,1,72,68,85,1,59,81,1
638011,8496,81,19,60,4,25,8,79,84,91,5,86,36,1
638011,8497,70,35,70,3,2,2,67,76,78,1,90,61,1
638011,8499,70,52,30,59,33,62,11,76,64,11,76,79,11
638011,8500,1,100,31,94,100,79,50,5,20,85,1,1,8
638011,8501,47,44,64,55,67,47,48,50,50,46,60,49,21
638011,8502,43,66,64,64,29,31,36,40,40,39,66,37,22
638011,8503,72,35,88,18,70,21,70,90,84,2,92,94,14
638011,8504,89,32,69,26,37,34,57,53,76,28,79,71,29
638011,8505,85,69,100,1,1,1,100,100,100,1,100,100,1
638011,8506,53,60,59,16,55,11,74,69,58,20,65,62,7
638011,8507,74,61,65,10,29,65,90,78,84,7,90,88,1
638011,8510,90,74,74,1,63,1,59,74,90,1,90,74,1
638011,8512,2,20,84,44,91,80,32,17,3,84,3,49,88
638011,8513,79,66,65,28,17,21,36,75,71,13,79,75,18
638011,8515,97,59,49,2,1,4,67,96,70,3,63,84,2
638011,8516,41,50,64,82,50,27,39,71,44,21,54,50,10
638011,8517,25,42,58,50,71,33,58,50,52,35,50,36,28
638011,8518,2,59,65,77,77,81,1,56,33,1,57,50,1
638011,8519,23,50,50,50,50,78,50,50,50,50,50,49,50
638011,8520,44,12,77,56,61,73,60,72,20,68,50,88,57
638011,8521,81,34,61,26,35,7,81,48,63,27,79,22,14
638011,8522,76,50,55,9,2,2,13,60,94,2,64,60,2
638011,8523,100,64,19,6,34,1,74,100,100,1,90,72,14
638011,8524,72,75,50,62,63,88,72,50,65,65,63,50,14
638011,8526,32,14,47,47,72,54,54,15,60,2,2,5,2
638011,8527,12,50,90,87,83,86,16,9,32,91,17,31,92
638011,8528,42,71,76,41,20,51,50,62,45,9,24,82,30
638011,8529,42,43,37,42,66,30,33,36,46,42,43,53,31
638011,8530,75,68,75,59,34,52,27,68,62,1,69,79,24
638011,8532,21,61,57,72,32,26,29,58,32,81,39,71,23
638011,8533,17,16,85,83,87,85,22,31,14,76,22,17,79
638011,8534,50,1,100,1,50,1,50,50,50,2,50,50,1
638011,8535,57,30,97,60,95,61,7,97,95,26,5,85,4
638011,8537,27,57,63,82,78,14,23,20,64,57,21,69,20
638011,8538,71,59,38,34,50,33,56,70,63,1,77,64,1
638011,8539,71,78,40,18,13,18,18,80,79,13,89,23,1
638011,8540,93,84,80,3,1,3,95,97,95,1,92,86,1
638011,8541,100,77,64,21,15,1,82,100,95,1,99,80,1
638011,8545,97,27,60,21,38,1,60,100,92,1,80,77,1
638011,8547,6,33,60,61,56,63,14,24,11,57,30,70,58
638011,8548,3,19,76,72,83,82,10,16,20,65,10,76,70
638011,8549,75,70,41,4,5,2,67,30,75,3,75,67,3
638011,8551,79,77,38,17,40,20,58,70,70,30,60,64,7
638011,8552,57,76,23,67,63,64,67,68,63,1,69,64,1
638011,8553,3,50,65,61,80,70,28,18,24,50,65,67,45
638011,8555,10,50,84,50,60,50,67,85,50,50,55,59,1
638011,8556,75,71,71,27,21,60,79,90,89,27,80,72,17
638011,8557,63,59,62,27,70,24,32,64,65,32,64,64,2
638011,8558,72,20,64,59,50,61,56,96,94,34,66,40,21
638011,8560,53,8,87,45,67,70,41,44,60,60,70,19,47
638011,8561,90,78,32,17,32,28,33,71,73,1,65,76,1
638011,8562,65,60,59,62,40,39,56,62,60,45,87,54,37
638011,8564,51,36,54,41,53,56,68,39,49,55,64,50,50
638011,8566,70,61,54,30,27,60,76,66,63,30,76,66,39
638011,8567,6,66,87,82,89,57,11,49,37,55,5,73,3
638011,8570,50,45,50,10,56,22,52,51,52,22,66,44,1
638011,8571,43,58,57,60,45,65,72,45,41,83,54,37,60
638011,8572,60,60,25,57,79,39,33,61,63,1,63,36,21
638011,8575,50,1,2,76,1,1,1,26,23,51,2,24,2
638011,8576,62,69,67,33,18,34,63,73,76,28,78,33,18
638011,8578,80,55,38,7,13,68,70,97,98,44,97,44,3
638011,8580,12,38,81,65,100,1,67,99,92,1,65,40,1
638011,8587,86,76,30,1,33,1,8,82,78,1,80,80,1
638011,8588,3,89,100,60,97,99,60,93,73,9,56,99,2
638011,8589,77,66,75,1,19,3,56,65,61,1,87,63,1
638011,8590,84,64,68,54,50,70,55,97,95,29,67,81,13
638011,8591,73,83,44,3,13,56,29,88,86,3,61,39,2
638011,8592,2,63,59,81,90,75,58,6,26,72,22,42,2
638011,8593,59,88,87,57,57,56,43,86,82,55,70,81,6
638011,8594,72,53,48,13,42,17,44,75,84,12,84,53,21
638011,8595,91,91,58,25,76,1,67,87,15,29,93,26,18
638011,8596,58,52,61,55,90,12,53,53,54,15,58,46,3
638011,8597,22,54,64,72,64,59,38,20,37,59,23,27,69
638011,8600,74,70,63,36,91,40,74,78,97,4,83,88,2
638011,8601,21,34,67,14,87,22,68,20,77,17,18,26,12
638011,8602,44,71,64,11,72,23,64,54,37,3,62,50,1
638011,8603,84,34,74,67,22,31,78,75,70,65,99,77,13
638011,8604,75,62,74,25,21,20,25,76,67,39,59,66,1
638011,8605,64,67,66,2,66,1,38,64,67,1,64,67,1
638011,8606,87,61,56,60,77,36,16,88,95,56,60,30,6
638011,8607,67,31,79,9,35,5,100,74,84,1,91,73,1
638011,8608,69,59,61,16,42,15,57,79,69,12,14,69,12
638011,8610,56,34,34,1,85,7,94,50,57,18,96,38,1
638011,8611,37,31,50,38,50,57,10,26,69,17,66,67,24
638011,8612,47,68,50,32,50,58,32,58,50,6,81,51,1
638011,8613,69,59,42,8,11,61,61,67,75,1,72,43,58
638011,8614,67,59,50,56,50,50,64,51,90,50,63,50,50
638011,8615,57,58,56,6,73,28,23,50,55,1,1,69,9
638011,8616,54,58,64,63,35,75,44,60,29,38,44,56,17
638011,8617,7,56,57,34,78,53,43,43,38,12,52,49,10
638011,8620,79,19,98,19,38,1,47,67,69,1,67,69,1
638011,8621,99,62,99,71,62,55,99,89,99,6,99,61,2
638011,8622,69,57,73,64,57,54,50,65,66,43,90,63,4
638011,8623,41,67,30,60,25,11,1,12,43,64,39,33,3
638011,8625,59,64,67,41,57,31,50,66,69,59,56,68,23
638011,8626,44,65,74,54,86,69,1,57,76,1,64,41,33
638011,8628,37,24,89,66,71,86,50,42,34,35,50,16,50
638011,8629,94,50,50,50,50,50,79,82,50,50,71,50,50
638011,8630,50,81,62,25,24,25,26,24,68,28,23,24,24
638011,8631,56,65,64,34,63,43,43,58,73,20,75,63,41
638011,8632,66,68,70,6,56,56,1,77,100,57,61,25,1
638011,8633,89,60,62,16,6,12,83,83,78,8,72,82,10
638011,8634,83,74,72,58,55,7,69,10,80,10,88,72,11
638011,8635,66,23,42,22,32,36,64,60,61,18,65,43,2
638011,8638,44,50,50,50,33,68,68,33,31,35,58,33,50
638011,8639,54,91,8,57,26,12,50,39,45,2,57,61,2
638011,8640,60,39,65,34,61,11,97,93,88,13,95,54,11
638011,8641,88,90,70,19,34,17,88,87,83,19,90,82,7
638011,8642,23,50,32,38,33,33,29,30,28,50,68,24,70
638011,8643,1,20,66,87,95,9,94,9,9,23,10,49,19
638011,8644,68,63,71,58,22,30,69,84,85,16,89,43,8
638011,8645,67,71,35,55,13,15,60,64,54,4,80,10,11
638011,8646,50,50,58,30,59,55,53,43,57,32,57,50,13
638011,8648,57,60,43,55,41,54,71,58,54,60,62,20,53
638011,8649,25,63,65,43,61,61,34,21,61,5,35,63,19
638011,8650,75,63,38,1,63,1,82,68,73,1,74,54,1
638011,8651,23,55,37,25,99,2,18,55,54,2,54,5,2
638011,8652,50,36,1,4,52,64,15,60,67,57,6,13,7
638011,8654,41,80,31,50,60,46,39,50,50,50,31,33,50
638011,8655,1,2,99,2,99,1,1,34,24,1,2,99,2
638011,8658,60,44,54,42,54,36,60,55,52,58,66,65,41
638011,8661,68,90,58,9,52,58,55,95,98,1,61,73,1
638011,8666,1,100,1,1,100,57,61,50,50,1,100,1,1
638011,8667,96,97,98,3,29,53,82,89,69,3,99,96,14
638011,8668,85,43,44,1,25,3,14,87,90,2,98,32,3
638011,8669,34,87,80,80,62,61,64,67,58,34,64,39,1
638011,8671,39,50,33,50,50,50,50,25,50,50,50,50,50
638011,8672,1,1,15,7,57,1,15,1,6,1,1,3,1
638011,8673,68,50,50,50,50,50,50,50,50,50,50,50,50
638011,8674,58,20,85,34,76,63,73,76,74,13,74,79,19
638011,8675,11,76,13,60,64,74,25,26,45,61,12,39,53
638011,8676,61,50,50,3,39,23,50,58,69,13,99,50,5
638011,8677,76,71,39,2,57,1,78,96,71,14,85,24,1
638011,8678,19,63,56,58,67,71,22,31,33,36,1,42,2
638011,8679,44,60,83,53,59,55,36,39,42,9,10,56,15
638011,8681,93,93,23,15,1,1,33,100,100,5,66,19,13
638011,8683,50,36,50,29,57,35,86,69,50,29,94,50,40
638011,8686,53,50,52,40,36,52,52,59,58,36,76,50,28
638011,8687,57,20,2,41,34,16,39,62,64,34,59,35,6
638011,8688,5,65,40,71,100,66,26,9,18,67,59,83,7
638011,8689,1,59,95,1,100,50,100,50,23,1,100,100,2
638011,8691,90,90,88,64,32,77,78,88,87,12,75,82,34
638011,8693,85,88,66,35,39,43,61,83,83,9,90,71,4
638011,8694,100,46,65,67,8,87,57,88,100,1,100,70,1
638011,8695,44,59,31,25,88,5,9,72,88,4,26,50,3
638011,8697,74,60,42,34,36,1,59,60,60,57,63,79,30
638011,8698,69,45,69,62,53,33,47,75,75,30,67,55,8
638011,8699,44,29,10,60,68,39,44,35,38,61,43,1,35
638011,8700,6,25,71,56,54,44,60,19,13,40,57,42,38
638011,8701,72,60,40,58,78,60,71,10,66,20,58,33,7
638011,8703,50,1,51,1,1,1,70,50,81,1,61,1,1
638011,8704,55,46,54,60,53,1,58,76,60,1,82,60,1
638011,8705,71,61,56,24,63,14,27,87,87,26,71,58,16
638011,8707,92,85,22,1,33,1,68,100,100,1,93,26,1
638011,8708,67,43,63,37,35,56,61,59,71,31,80,84,55
638011,8709,22,77,92,65,33,95,18,23,17,81,16,2,27
638011,8710,91,50,69,1,1,1,100,86,84,1,94,50,1
638011,8712,86,97,88,30,63,7,62,88,93,3,98,95,3
638011,8713,76,66,40,7,56,5,78,85,90,1,85,69,13
638011,8714,92,79,86,8,57,28,59,80,91,4,80,66,14
638011,8715,64,79,76,63,71,60,91,66,71,31,83,75,17
638011,8716,62,65,83,59,68,70,54,88,74,1,70,64,1
638011,8717,73,69,79,4,60,68,74,75,62,59,78,57,3
638011,8718,65,26,1,3,40,8,58,75,89,12,74,1,11
638011,8719,63,34,42,81,67,72,71,70,60,5,83,81,1
638011,8720,92,65,65,10,8,9,67,90,92,7,66,77,9
638011,8721,77,60,71,61,63,89,55,59,92,64,57,61,9
638011,8723,54,78,87,63,63,81,66,64,59,32,30,82,11
638011,8724,29,22,77,59,100,67,17,30,61,14,16,61,27
638011,8725,36,57,67,59,62,62,33,50,43,28,30,84,35
638011,8726,13,61,77,23,76,75,61,59,70,1,63,67,11
638011,8728,46,56,71,58,89,61,92,62,46,3,44,42,2
638011,8730,99,39,65,3,2,2,13,99,99,2,99,94,2
638011,8731,42,57,69,61,73,80,67,60,37,37,53,32,58
638011,8732,99,75,80,2,11,62,80,94,74,2,41,58,1
638011,8736,17,10,61,69,58,63,1,25,24,85,17,44,53
638011,8738,65,69,87,34,80,43,75,76,83,22,79,57,34
638011,8742,53,42,44,61,54,54,56,54,54,52,52,56,54
638011,8743,76,79,66,3,65,7,66,71,75,3,70,27,2
638011,8745,88,79,43,61,29,37,83,88,80,3,96,81,2
